node_id	namespace	identifier	name	type
10823	pubchem.compound	9700	Thymidine monophosphate	experimental drug
10824	uniprot	P9WKE1	KTHY_MYCTU	target
10825	uniprot	P23919	KTHY_HUMAN	target
10826	uniprot	P00469	TYSY_LACCA	target
10827	uniprot	P06612	TOP1_ECOLI	target
10828	pubchem.compound	449159	3,6-dihydroxy-xanthene-9-propionic acid	experimental drug
10829	pubchem.compound	5280961	Genistein	investigational drug
10830	uniprot	Q15788	NCOA1_HUMAN	target
10831	uniprot	P00185	CP1A1_RAT	target
10832	uniprot	P04800	CP3A1_RAT	target
10833	uniprot	P05183	CP3A2_RAT	target
10834	pubchem.compound	448580	N-Acetylmethionine	experimental drug
10835	uniprot	Q44244	Q44244_9PSEU	target
10836	pubchem.compound	449190	Daxalipram	experimental drug
10837	pubchem.compound	446336	7-methyl-GpppA	experimental drug
10838	uniprot	Q96C86	DCPS_HUMAN	target
10839	uniprot	P06730	IF4E_HUMAN	target
10840	pubchem.compound	637540	trans-2-hydroxycinnamic acid	experimental drug
10841	uniprot	P46072	FRA1_ALIFS	target
10842	pubchem.compound	445936	Methyl 4,6-O-[(1R)-1-carboxyethylidene]-beta-D-galactopyranoside	experimental drug
10843	pubchem.compound	91493	6-phospho-D-gluconic acid	experimental drug
10844	uniprot	P39304	ULAD_ECOLI	target
10845	pubchem.compound	23644144	2-Amino-3-[4-Hydroxy-6-Oxo-3-(2-Phenyl-Cyclopropylimino)-Cyclohexa-1,4-Dienyl]-Propionic Acid	experimental drug
10846	pubchem.compound	16019963	1-(5-phospho-D-ribosyl)-ATP	experimental drug
10847	uniprot	P60757	HIS1_ECOLI	target
10848	pubchem.compound	17754112	Trans-O-Hydroxy-Alpha-Methyl Cinnamate	experimental drug
10849	uniprot	P17538	CTRB1_HUMAN	target
10850	pubchem.compound	23644225	Lambda-Bis(2,2'-Bipyridine)-(5-Methyl-2-2'-Bipyridine)-C9-Adamantane Ruthenium (II)	experimental drug
10851	pubchem.compound	447195	(S)-DES-ME-AMPA	experimental drug
10852	pubchem.compound	4469371	2H-Benzimidazol-2-amine	experimental drug
10853	uniprot	P07477	TRY1_HUMAN	target
10854	pubchem.compound	65302	D-Myo-Inositol-Hexasulphate	experimental drug
10855	uniprot	P19883	FST_HUMAN	target
10856	pubchem.compound	8646	8-azaguanine	experimental drug
10857	pubchem.compound	6323454	Nanaomycin D	experimental drug
10858	uniprot	Q53908	Q53908_STRCH	target
10859	pubchem.compound	5459319	Virginiamycin M1	experimental drug
10860	uniprot	P50870	VATD_ENTFC	target
10861	pubchem.compound	7997	Propyl acetate	experimental drug
10862	uniprot	Q06174	EST_GEOSE	target
10863	pubchem.compound	14309	4-(Hydroxymercury)Benzoic Acid	experimental drug
10864	pubchem.compound	19	2,3-Dihydroxy-Benzoic Acid	experimental drug
10865	uniprot	P40871	DHBE_BACSU	target
10866	pubchem.compound	5496796	Uridine-5'-Diphosphate-N-Acetylmuramoyl-L-Alanine	experimental drug
10867	uniprot	P14900	MURD_ECOLI	target
10868	uniprot	P45066	MURC_HAEIN	target
10869	pubchem.compound	165390	Methacrylyl-Coenzyme A	experimental drug
10870	uniprot	Q9UKU7	ACAD8_HUMAN	target
10871	pubchem.compound	8376	Trinitrotoluene	experimental drug
10872	uniprot	P71278	P71278_ENTCL	target
10873	uniprot	P80040	MDH_CHLAA	target
10874	uniprot	P0C278	FRDA_SHEFR	target
10875	uniprot	P16930	FAAA_HUMAN	target
10876	pubchem.compound	5287544	RU84687	experimental drug
10877	pubchem.compound	2334	Benzene Hexacarboxylic Acid	experimental drug
10878	uniprot	P15259	PGAM2_HUMAN	target
10879	pubchem.compound	5289354	1-Hydroxy-1-Thio-Glycerol	experimental drug
10880	uniprot	P48147	PPCE_HUMAN	target
10881	pubchem.compound	5288320	Topiroxostat	experimental drug
10882	pubchem.compound	123831	N,N-dimethylarginine	experimental drug
10883	pubchem.compound	2879	P-Cresol	experimental drug
10884	pubchem.compound	1944	Inhibitor Idd 384	experimental drug
10885	pubchem.compound	165381	Bis(Adenosine)-5'-Triphosphate	experimental drug
10886	uniprot	P0A6I9	COAE_ECOLI	target
10887	pubchem.compound	5288607	Indole Naphthyridinone	experimental drug
10888	uniprot	P0AEK4	FABI_ECOLI	target
10889	pubchem.compound	439196	1,4-Dithiothreitol	experimental drug
10890	uniprot	P22262	PRFA_LISMO	target
10891	uniprot	P9WHE9	RISB_MYCTU	target
10892	pubchem.compound	447315	meso-Tartaric acid	experimental drug
10893	uniprot	P37672	DLGD_ECOLI	target
10894	uniprot	Q9P2W7	B3GA1_HUMAN	target
10895	uniprot	Q9NP99	TREM1_HUMAN	target
10896	uniprot	P21283	VATC1_HUMAN	target
10897	pubchem.compound	4469994	N-Hydroxy-4-Phosphono-Butanamide	experimental drug
10898	pubchem.compound	5280805	Rutin	approved drug
10899	pubchem.compound	5288385	(4e)-4-Aminohex-4-Enoic Acid	experimental drug
10900	pubchem.compound	65110	AICA ribonucleotide	experimental drug
10901	pubchem.compound	445768	1,2-Dichloro-Propane	experimental drug
10902	uniprot	P51698	LINB_SPHPI	target
10903	pubchem.compound	547	2-(3,4-Dihydroxyphenyl)Acetic Acid	experimental drug
10904	uniprot	Q44048	Q44048_ARTGO	target
10905	uniprot	Q45135	Q45135_9MICO	target
10906	uniprot	P06875	PAC_ECOLX	target
10907	uniprot	P00436	PCXA_PSEPU	target
10908	uniprot	P00437	PCXB_PSEPU	target
10909	pubchem.compound	11986118	N-(2-Ferrocenylethyl)Maleimide	experimental drug
10910	pubchem.compound	446611	2,4-Dihydroxy-Trans Cinnamic Acid	experimental drug
10911	pubchem.compound	131704176	Bis(5-Amidino-Benzimidazolyl)Methane	experimental drug
10912	uniprot	P10844	BXB_CLOBO	target
10913	pubchem.compound	5881	Prasterone	approved drug
10914	uniprot	Q06520	ST2A1_HUMAN	target
10915	uniprot	O00204	ST2B1_HUMAN	target
10916	uniprot	P07445	SDIS_PSEPU	target
10917	uniprot	P22637	CHOD_BREST	target
10918	pubchem.compound	439278	2-phospho-D-glyceric acid	experimental drug
10919	uniprot	O66496	KDSA_AQUAE	target
10920	uniprot	Q9X519	GPMI_GEOSE	target
10921	uniprot	Q07412	TPIS_PLAFA	target
10922	uniprot	P13929	ENOB_HUMAN	target
10923	pubchem.compound	131704177	Porphyrin Fe(III)	experimental drug
10924	uniprot	P02144	MYG_HUMAN	target
10925	pubchem.compound	9923	2,3,4,5,6-Pentafluorobenzyl Alcohol	experimental drug
10926	pubchem.compound	46936196	(3r)-4-(P-Toluenesulfonyl)-1,4-Thiazane-3-Carboxylicacid-L-Phenylalanine Ethyl Ester	experimental drug
10927	pubchem.compound	19235	Udp-Alpha-D-Xylopyranose	experimental drug
10928	uniprot	P0C0F4	UDG_STRPY	target
10929	pubchem.compound	445025	7,8-Diamino-Nonanoic Acid	experimental drug
10930	uniprot	P13000	BIOD1_ECOLI	target
10931	pubchem.compound	440210	Bis(Adenosine)-5'-Pentaphosphate	experimental drug
10932	uniprot	P16304	KAD_BACSU	target
10933	uniprot	P27142	KAD_GEOSE	target
10934	uniprot	P84139	KAD_SPOGL	target
10935	uniprot	Q96MA6	KAD8_HUMAN	target
10936	uniprot	P69441	KAD_ECOLI	target
10937	uniprot	P00568	KAD1_HUMAN	target
10938	pubchem.compound	2681	Cetrimonium	approved drug
10939	uniprot	Q79FX6	MMAA2_MYCTU	target
10940	uniprot	P9WPB7	CMAS1_MYCTU	target
10941	pubchem.compound	449625	Thio-Maltopentaose	experimental drug
10942	uniprot	P30920	CDGT1_BACCI	target
10943	pubchem.compound	657131	(2z)-2-(Benzoylamino)-3-[4-(2-Bromophenoxy)Phenyl]-2-Propenoic Acid	experimental drug
10944	uniprot	P26662	POLG_HCVJA	target
10945	pubchem.compound	5496642	Analogue of Indinavir Drug	experimental drug
10946	uniprot	P35963	POL_HV1Y2	target
10947	pubchem.compound	444590	{3-[3-(3,4-Dimethoxy-Phenyl)-1-(1-{1-[2-(3,4,5-Trimethoxy-Phenyl)-Butyryl]-Piperidin-2yl}-Vinyloxy)-Propyl]-Phenoxy}-Acetic Acid	experimental drug
10948	pubchem.compound	5353305	2-{2-hydroxy-[1,1'-biphenyl]-3-yl}-1H-1,3-benzodiazole-5-carboximidamide	experimental drug
10949	pubchem.compound	5801	2-Aminophenol	experimental drug
10950	pubchem.compound	447805	Isocitric Acid	experimental drug
10951	uniprot	P08200	IDH_ECOLI	target
10952	uniprot	P16100	IDH_AZOVI	target
10953	uniprot	Q99798	ACON_HUMAN	target
10954	uniprot	P48735	IDHP_HUMAN	target
10955	uniprot	O75874	IDHC_HUMAN	target
10956	uniprot	P77541	PRPB_ECOLI	target
10957	pubchem.compound	445468	3-[Aminoethylphosphoryl]-[1,2-Di-Palmitoyl]-Sn-Glycerol	experimental drug
10958	pubchem.compound	448668	(S)-wiskostatin	experimental drug
10959	uniprot	P42768	WASP_HUMAN	target
10960	pubchem.compound	444290	(4r,5s,6s,7r)-1,3-Dibenzyl-4,7-Bis(Phenoxymethyl)-5,6-Dihydroxy-1,3 Diazepan-2-One	experimental drug
10961	uniprot	P03366	POL_HV1B1	target
10962	pubchem.compound	444348	L-Phospholactate	experimental drug
10963	pubchem.compound	1628	3-(Oxalyl-Amino)-Naphthalene-2-Carboxylic Acid	experimental drug
10964	pubchem.compound	5287866	3-Chloroalaninate	experimental drug
10965	uniprot	Q00740	1A1D_PSEUD	target
10966	pubchem.compound	94599	[3-(Dodecanoylamino)Propyl](Hydroxy)Dimethylammonium	experimental drug
10967	pubchem.compound	131624	Nalpha-(2-Naphthylsulfonylglycyl)-3-Amidino-D,L-Phenylalanine-Isopropylester	experimental drug
10968	pubchem.compound	1015	Phosphorylcolamine	experimental drug
10969	pubchem.compound	52949062	CRA_17693	experimental drug
10970	pubchem.compound	449120	(3r)-1-Acetyl-3-Methylpiperidine	experimental drug
10971	pubchem.compound	159055	Camphor	approved drug
10972	pubchem.compound	446605	N-Alpha-(2-Naphthylsulfonyl)-N(3-Amidino-L-Phenylalaninyl)Isopipecolinic Acid Methyl Ester	experimental drug
10973	pubchem.compound	76957149	Coprogen	experimental drug
10974	uniprot	P07822	FHUD_ECOLI	target
10975	pubchem.compound	4347	N-Benzyl-4-Sulfamoyl-Benzamide	experimental drug
10976	pubchem.compound	6862	1-naphthaleneacetic acid	experimental drug
10977	uniprot	P63208	SKP1_HUMAN	target
10978	pubchem.compound	65552	3,3',5,5'-Tetraiodothyroacetic Acid	experimental drug
10979	pubchem.compound	439155	S-adenosyl-L-homocysteine	experimental drug
10980	uniprot	P0ACC1	PRMC_ECOLI	target
10981	uniprot	P07617	MCE_VACCW	target
10982	uniprot	O87696	CBIF_BACME	target
10983	uniprot	P22061	PIMT_HUMAN	target
10984	uniprot	P11086	PNMT_HUMAN	target
10985	uniprot	P9WPB5	CMAS2_MYCTU	target
10986	uniprot	P14751	MTR1_RHOSH	target
10987	uniprot	O60678	ANM3_HUMAN	target
10988	uniprot	Q99873	ANM1_HUMAN	target
10989	uniprot	Q9H2P9	DPH5_HUMAN	target
10990	uniprot	Q86VU5	CMTD1_HUMAN	target
10991	uniprot	Q06528	DNRK_STRPE	target
10992	pubchem.compound	49867432	4-Oxo-Nicotinamide-Adenine Dinucleotide Phosphate	experimental drug
10993	uniprot	P9WIQ3	FPRA_MYCTU	target
10994	pubchem.compound	54695768	3,4-Dihydroxy-1-Methylquinolin-2(1h)-One	experimental drug
10995	pubchem.compound	446595	N-[Isoleucinyl]-N'-[Adenosyl]-Diaminosufone	experimental drug
10996	uniprot	P56690	SYI_THET8	target
10997	pubchem.compound	446947	4-phospho-L-threonic acid	experimental drug
10998	uniprot	P49247	RPIA_HUMAN	target
10999	pubchem.compound	439744	3-Iodo-Tyrosine	experimental drug
11000	uniprot	P0AGJ9	SYY_ECOLI	target
11001	pubchem.compound	33166	2-Methoxy-3-Isopropylpyrazine	experimental drug
11002	uniprot	Q8WX39	LCN9_HUMAN	target
11003	pubchem.compound	447721	4-[5-[2-(1-Phenyl-Ethylamino)-Pyrimidin-4-Yl]-1-Methyl-4-(3-Trifluoromethylphenyl)-1h-Imidazol-2-Yl]-Piperidine	experimental drug
11004	pubchem.compound	96	Acetoacetic Acid	experimental drug
11005	pubchem.compound	131704180	7-thionicotinamide-adenine-dinucleotide phosphate	experimental drug
11006	pubchem.compound	6323289	Dalfopristin	approved drug
11007	pubchem.compound	447682	(5-Oxo-5,6-Dihydro-Indolo[1,2-a]Quinazolin-7-Yl)-Acetic Acid	experimental drug
11008	pubchem.compound	185915	Beta-(2-Naphthyl)-Alanine	experimental drug
11009	uniprot	Q13526	PIN1_HUMAN	target
11010	pubchem.compound	1282	Hemi-Babim	experimental drug
11011	pubchem.compound	447488	CRA_10991	experimental drug
11012	pubchem.compound	448238	3-[3-(2,3-Dihydroxy-Propylamino)-Phenyl]-4-(5-Fluoro-1-Methyl-1h-Indol-3-Yl)-Pyrrole-2,5-Dione	experimental drug
11013	pubchem.compound	448585	4-[3-Carboxymethyl-3-(4-Phosphonooxy-Benzyl)-Ureido]-4-[(3-Cyclohexyl-Propyl)-Methyl-Carbamoyl]Butyric Acid	experimental drug
11014	uniprot	P63185	SRC_RSVSE	target
11015	pubchem.compound	16500	Adenosine-5'-Monophosphate Glucopyranosyl-Monophosphate Ester	experimental drug
11016	uniprot	P67910	HLDD_ECOLI	target
11017	pubchem.compound	670	Dihydroxyacetone	experimental drug
11018	uniprot	P45510	DHAK_CITFR	target
11019	pubchem.compound	342	M-Cresol	experimental drug
11020	pubchem.compound	446814	Coa-S-Trimethylene-Acetyl-Tryptamine	experimental drug
11021	uniprot	Q16613	SNAT_HUMAN	target
11022	pubchem.compound	95034	8-Amino-1,3-Dimethyl-3,7-Dihydropurine-2,6-Dione	experimental drug
11023	uniprot	P56740	FOLB_STAAU	target
11024	pubchem.compound	2526	Glycerol-2-Phosphate	experimental drug
11025	pubchem.compound	447573	Fusicoccin	experimental drug
11026	uniprot	P62258	1433E_HUMAN	target
11027	pubchem.compound	8515	2,6-Dihydroanthra/1,9-Cd/Pyrazol-6-One	experimental drug
11028	uniprot	P53779	MK10_HUMAN	target
11029	uniprot	Q9UQF2	JIP1_HUMAN	target
11030	uniprot	P45983	MK08_HUMAN	target
11031	uniprot	P33981	TTK_HUMAN	target
11032	pubchem.compound	988	Pantothenic acid	approved drug
11033	uniprot	P0A6I3	COAA_ECOLI	target
11034	pubchem.compound	120231	4-Flourobenzenesulfonamide	experimental drug
11035	pubchem.compound	647	Dimethylallyl Diphosphate	experimental drug
11036	uniprot	Q13907	IDI1_HUMAN	target
11037	uniprot	P62623	ISPH_ECOLI	target
11038	uniprot	P43133	THER_GEOSE	target
11039	pubchem.compound	4635105	4-Imino-5-Methidyl-2-Methylpyrimidine	experimental drug
11040	uniprot	P39594	THIE_BACSU	target
11041	pubchem.compound	5287612	1-Amino-2,3-Dihydroxy-5-Hydroxymethyl Cyclohex-5-Ene	experimental drug
11042	pubchem.compound	6858240	Sp-Adenosine-3',5'-Cyclic-Monophosphorothioate	experimental drug
11043	uniprot	P10644	KAP0_HUMAN	target
11044	pubchem.compound	154575	Piclamilast	experimental drug
11045	pubchem.compound	164908	Adenylyl-3'-5'-Phospho-Uridine-3'-Monophosphate	experimental drug
11046	uniprot	P00587	DTX_COROM	target
11047	pubchem.compound	448008	SB-409513	experimental drug
11048	pubchem.compound	66827	Phenyl Boronic Acid	experimental drug
11049	uniprot	Q9L9D7	COCE_RHOSM	target
11050	pubchem.compound	1066	Quinolinic Acid	experimental drug
11051	uniprot	P30012	NADC_SALTY	target
11052	uniprot	P9WJJ7	NADC_MYCTU	target
11053	pubchem.compound	5288154	4-Hydroxy-3-Methyl Butyl Diphosphate	experimental drug
11054	uniprot	Q46822	IDI_ECOLI	target
11055	pubchem.compound	165879	N,4-Dihydroxy-N-Oxo-3-(Sulfooxy)Benzenaminium	experimental drug
11056	uniprot	P15273	YOPH_YEREN	target
11057	pubchem.compound	5287579	2-Ammoniobut-3-Enoate, 2-Amino-3-Butenoate	experimental drug
11058	pubchem.compound	17754078	Monoisopropylphosphorylserine	experimental drug
11059	uniprot	P07478	TRY2_HUMAN	target
11060	uniprot	P00782	SUBT_BACAM	target
11061	pubchem.compound	656949	N-[(3z)-5-Tert-Butyl-2-Phenyl-1,2-Dihydro-3h-Pyrazol-3-Ylidene]-N'-(4-Chlorophenyl)Urea	experimental drug
11062	pubchem.compound	17753936	Thiarsahydroxy-Cysteine	experimental drug
11063	uniprot	P08692	ARSC1_ECOLX	target
11064	pubchem.compound	1400	1-Ter-Butyl-3-P-Tolyl-1h-Pyrazolo[3,4-D]Pyrimidin-4-Ylamine	experimental drug
11065	uniprot	P08631	HCK_HUMAN	target
11066	pubchem.compound	5287438	[1-(1-Methyl-4,5-Dioxo-Pent-2-Enylcarbamoyl)-2-Phenyl-Ethyl]-Carbamic Acid Benzyl Ester	experimental drug
11067	uniprot	P25779	CYSP_TRYCR	target
11068	uniprot	Q9UBX1	CATF_HUMAN	target
11069	pubchem.compound	114683	3h-Indole-5,6-Diol	experimental drug
11070	uniprot	P02788	TRFL_HUMAN	target
11071	pubchem.compound	159296	Adenosine-3'-5'-Diphosphate	experimental drug
11072	uniprot	O14792	HS3S1_HUMAN	target
11073	uniprot	P10153	RNAS2_HUMAN	target
11074	uniprot	Q9Y663	HS3SA_HUMAN	target
11075	pubchem.compound	5289193	Pyridoxyl-Glutamic Acid-5'-Monophosphate	experimental drug
11076	uniprot	P0AB80	ILVE_ECOLI	target
11077	uniprot	P06986	HIS8_ECOLI	target
11078	pubchem.compound	445571	2-Tridecanoyloxy-Pentadecanoic Acid	experimental drug
11079	uniprot	P06971	FHUA_ECOLI	target
11080	pubchem.compound	17754065	Nz-(Dicarboxymethyl)Lysine	experimental drug
11081	uniprot	P0A872	TALB_SHIFL	target
11082	pubchem.compound	54445	Castanospermine	experimental drug
11083	uniprot	P29717	EXG1_CANAL	target
11084	pubchem.compound	17753823	Threonine-Aspartic Ester	experimental drug
11085	uniprot	P00805	ASPG2_ECOLI	target
11086	pubchem.compound	444635	O3-Sulfonylgalactose	experimental drug
11087	uniprot	P11226	MBL2_HUMAN	target
11088	pubchem.compound	1005	Phosphoenolpyruvate	experimental drug
11089	uniprot	P0AB91	AROG_ECOLI	target
11090	uniprot	P0A716	KDSA_SHIFL	target
11091	uniprot	P35558	PCKGC_HUMAN	target
11092	uniprot	Q9WYH8	AROF_THEMA	target
11093	pubchem.compound	447392	Compound 12, N-Acetyl-4-[(Carboxycarbonyl)(2-Carboxyphenyl)Amino]-N-Pentyl-1-Napthylalaniamide	experimental drug
11094	pubchem.compound	656910	L-N(Omega)-Nitroarginine-2,4-L-Diaminobutyric Amide	experimental drug
11095	pubchem.compound	445528	(4S,5S)-1,2-dithiane-4,5-diol	experimental drug
11096	pubchem.compound	11776755	Beta-D-Glucopyranose Spirohydantoin	experimental drug
11097	pubchem.compound	49866494	(3s)-Tetrahydrofuran-3-Yl (1r,2s)-3-[4-((1r)-2-{[(S)-Amino(Hydroxy)Methyl]Oxy}-2,3-Dihydro-1h-Inden-1-Yl)-2-Benzyl-3-Oxopyrrolidin-2-Yl]-1-Benzyl-2-Hydroxypropylcarbamate	experimental drug
11098	pubchem.compound	448488	2-Amino-8-Methylquinazolin-4(3h)-One	experimental drug
11099	uniprot	P28720	TGT_ZYMMO	target
11100	pubchem.compound	76008	N-Butyl Isocyanide	experimental drug
11101	pubchem.compound	657081	2,3,5,6-Tetrafluoro-4-Methoxy-Benzamide	experimental drug
11102	uniprot	P17931	LEG3_HUMAN	target
11103	pubchem.compound	6329	Methylamine	experimental drug
11104	uniprot	P69681	AMTB_ECOLI	target
11105	pubchem.compound	165363	Desulfo-Coenzyme A	experimental drug
11106	pubchem.compound	445561	{4-[2-Acetylamino-2-(3-Carbamoyl-2-Cyclohexylmethoxy-6,7,8,9-Tetrahydro-5h-Benzocyclohepten-5ylcarbamoyl)-Ethyl]-2-Phosphono-Phenyl}-Phosphonic Acid	experimental drug
11107	pubchem.compound	446202	Tryptophanyl-5'amp	experimental drug
11108	pubchem.compound	446167	4-[Hydroxy-[Methyl-Phosphinoyl]]-3-Oxo-Butanoic Acid	experimental drug
11109	pubchem.compound	439202	L-2-Amino-4-(Guanidinooxy)Butyric Acid	experimental drug
11110	pubchem.compound	444461	(9S,10S)-9-(S-glutathionyl)-10-hydroxy-9,10-dihydrophenanthrene	experimental drug
11111	pubchem.compound	448269	4r-Fluoro-N6-Ethanimidoyl-L-Lysine	experimental drug
11112	pubchem.compound	446399	[4-(6-Chloro-Naphthalene-2-Sulfonyl)-Piperazin-1-Yl]-(3,4,5,6-Tetrahydro-2h-[1,4']Bipyridinyl-4-Yl)-Methanone	experimental drug
11113	pubchem.compound	99478	O-acetyl-L-serine	experimental drug
11114	pubchem.compound	128600	6,4'-Dihydroxy-3-Methyl-3',5'-Dibromoflavone	experimental drug
11115	pubchem.compound	439846	(S)-propane-1,2-diol	experimental drug
11116	uniprot	Q05581	CAS1_STRC2	target
11117	uniprot	P0A9S1	FUCO_ECOLI	target
11118	pubchem.compound	448372	2-Deoxy-D-Glucitol 6-(E)-Vinylhomophosphonate	experimental drug
11119	uniprot	Q9NPH2	INO1_HUMAN	target
11120	pubchem.compound	5288437	4,6-Dideoxyglucose	experimental drug
11121	uniprot	Q60053	NEPU1_THEVU	target
11122	uniprot	P05618	CDGT_BACS0	target
11123	uniprot	P19571	AMT6_BACS7	target
11124	uniprot	P00691	AMY_BACSU	target
11125	pubchem.compound	128882	3'-Phosphate-Adenosine-5'-Diphosphate	experimental drug
11126	pubchem.compound	445717	3-Amino-8,9,10-Trihydroxy-7-Hydroxymethyl-6-Oxa-1,3-Diaza-Spiro[4.5]Decane-2,4-Dione	experimental drug
11127	pubchem.compound	6228	N,N-dimethylformamide	experimental drug
11128	uniprot	Q9UNI1	CELA1_HUMAN	target
11129	pubchem.compound	5287882	Oxidized Coenzyme A	experimental drug
11130	uniprot	O06644	FCTA_OXAFO	target
11131	uniprot	P10802	ODP2_AZOVI	target
11132	pubchem.compound	448879	N-Carbamyl-D-Valine	experimental drug
11133	uniprot	P60327	DCAS_AGRSK	target
11134	pubchem.compound	16028	Tetrabutylammonium Ion	experimental drug
11135	uniprot	P0A334	KCSA_STRLI	target
11136	uniprot	P01834	IGKC_HUMAN	target
11137	pubchem.compound	5280863	Kaempherol	experimental drug
11138	uniprot	Q6NUS8	UD3A1_HUMAN	target
11139	pubchem.compound	11953947	Bacteriochlorophyll A	experimental drug
11140	uniprot	P11741	BCPA_PROAE	target
11141	uniprot	Q46393	BCPA_CHLTE	target
11142	pubchem.compound	1808	5-Bromonicotinamide	experimental drug
11143	uniprot	P52961	NAR1_HUMAN	target
11144	pubchem.compound	385	Pimelic Acid	experimental drug
11145	uniprot	P56220	DAPD_UNKP	target
11146	pubchem.compound	152441	Phosphoaspartate	experimental drug
11147	uniprot	P71447	PGMB_LACLA	target
11148	uniprot	P41789	NTRC_SALTY	target
11149	pubchem.compound	5288259	[1-(4-Fluorobenzyl)Cyclobutyl]Methyl (1s)-1-[Oxo(1h-Pyrazol-5-Ylamino)Acetyl]Pentylcarbamate	experimental drug
11150	uniprot	P43235	CATK_HUMAN	target
