pubchem_id	drugbank_id	chembl_id	name	drug_group	smiles
16045418	DB08460	CHEMBL489586	3-{5-[(6-amino-1H-pyrazolo[3,4-b]pyridin-3-yl)methoxy]-2-chlorophenoxy}-5-chlorobenzonitrile	experimental	NC1=CC=C2C(COC3=CC(OC4=CC(=CC(Cl)=C4)C#N)=C(Cl)C=C3)=NNC2=N1
16750071	DB08461	CHEMBL259420	3-[(4-AMINO-1-TERT-BUTYL-1H-PYRAZOLO[3,4-D]PYRIMIDIN-3-YL)METHYL]PHENOL	experimental	CC(C)(C)N1N=C(CC2=CC(O)=CC=C2)C2=C1N=CN=C2N
10401956	DB08462	CHEMBL1221699	N-(4-PHENYLAMINO-QUINAZOLIN-6-YL)-ACRYLAMIDE	experimental	C=CC(=O)NC1=CC=C2N=CN=C(NC3=CC=CC=C3)C2=C1
10224714	DB08463	CHEMBL518800	(2R)-2-({9-(1-methylethyl)-6-[(4-pyridin-2-ylbenzyl)amino]-9H-purin-2-yl}amino)butan-1-ol	experimental	[H][C@@](CC)(CO)NC1=NC2=C(N=CN2C(C)C)C(NCC2=CC=C(C=C2)C2=CC=CC=N2)=N1
11373270	DB08464		METHYL 3-CHLORO-2-{3-[(2,5-DIHYDROXY-4-METHOXYPHENYL)AMINO]-3-OXOPROPYL}-4,6-DIHYDROXYBENZOATE	experimental	COC(=O)C1=C(CCC(=O)NC2=C(O)C=C(OC)C(O)=C2)C(Cl)=C(O)C=C1O
11840979	DB08465		2-(3-AMINO-2,5,6-TRIMETHOXYPHENYL)ETHYL 5-CHLORO-2,4-DIHYDROXYBENZOATE	experimental	COC1=CC(N)=C(OC)C(CCOC(=O)C2=C(O)C=C(O)C(Cl)=C2)=C1OC
185914	DB08466	CHEMBL111234	5-[2-(4-hydroxyphenyl)ethyl]benzene-1,3-diol	experimental	OC1=CC=C(CCC2=CC(O)=CC(O)=C2)C=C1
5289278	DB08467		6-(2,3,4,5,6,7-HEXAHYDRO-2,4,4-TRIMETHYL-1-METYLENEINDEN-2-YL)-3-METHYLHEXA-2,4-DIENOIC ACID	experimental	O=C(O)\C=C(/C)\C=C\C[C@]1(C)CC2=C(CCCC2(C)C)C1=C
18690028	DB08469		tert-butyl 4-(3-thiophen-2-yl-1,2,4-oxadiazol-5-yl)piperidine-1-carboxylate	experimental	CC(C)(C)OC(=O)N1CCC(CC1)C1=NC(=NO1)C1=CC=CS1
12195517	DB08470		3-(4-fluorophenyl)-5-phenyl-4H-1,2,4-triazole	experimental	FC1=CC=C(C=C1)C1=NN=C(N1)C1=CC=CC=C1
1453694	DB08471	CHEMBL1235660	1-(thiophen-2-ylacetyl)-4-(3-thiophen-2-yl-1,2,4-oxadiazol-5-yl)piperidine	experimental	O=C(CC1=CC=CS1)N1CCC(CC1)C1=NC(=NO1)C1=CC=CS1
1548970	DB08472	CHEMBL153036	(R)-Fluoxetine	experimental	CNCC[C@@H](OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1
5894	DB08473	CHEMBL375530	5,6-dichloro-1-beta-D-ribofuranosyl-1H-benzimidazole	experimental	[H][C@]1(CO)O[C@@]([H])(N2C=NC3=CC(Cl)=C(Cl)C=C23)[C@]([H])(O)[C@]1([H])O
5289290	DB08474		3-(CARBOXYAMIDE(2-CARBOXYAMIDE-2-TERTBUTYLETHYL))PENTAN	experimental	[H][C@](CC(=O)NC(CC)CC)(C(N)=O)C(C)(C)C
5289293	DB08475		[(4R)-2,2-dimethyl-1,3-dioxolan-4-yl]methyl hydrogen hex-5-enylphosphonate	experimental	CC1(C)OC[C@@H](COP(O)(=O)CCCCC=C)O1
446676	DB08476		3-AMINO-AZACYCLOTRIDECAN-2-ONE	experimental	[H][C@]1(N)CCCCCCCCCCNC1=O
425841	DB08478	CHEMBL219484	N-[2-chloro-5-(trifluoromethyl)phenyl]imidodicarbonimidic diamide	experimental	NC(=N)NC(=N)NC1=C(Cl)C=CC(=C1)C(F)(F)F
2730282	DB08479	CHEMBL1235693	N-(3,5-dimethoxyphenyl)imidodicarbonimidic diamide	experimental	COC1=CC(OC)=CC(NC(=N)NC(N)=N)=C1
5494443	DB08480		4-HYDROXY-N-PROPARGYL-1(R)-AMINOINDAN	experimental	[H][C@]1(CCC2=C1C=CC=C2O)\N=C\C=C
7297549	DB08481	CHEMBL376044	4-METHYL-N-{(5E)-5-[(5-METHYL-2-FURYL)METHYLENE]-4-OXO-4,5-DIHYDRO-1,3-THIAZOL-2-YL}BENZENESULFONAMIDE	experimental	CC1=CC=C(O1)\C=C1/SC(NS(=O)(=O)C2=CC=C(C)C=C2)=NC1=O
5487313	DB08482	CHEMBL92608	[[1-[N-HYDROXY-ACETAMIDYL]-3-METHYL-BUTYL]-CARBONYL-LEUCINYL]-ALANINE ETHYL ESTER	experimental	[H][C@@](C)(NC(=O)[C@]([H])(CC(C)C)NC(=O)[C@]([H])(CC(C)C)CC(=O)NO)C(=O)OCC
24856357	DB08484	CHEMBL497689	4-AMINO-N-[(2-SULFANYLETHYL)CARBAMOYL]BENZENESULFONAMIDE	experimental	NC1=CC=C(C=C1)S(=O)(=O)NC(=O)NCCS
16058682	DB08485		(1S,4S,5S)-1,4,5-TRIHYDROXY-3-[3-(PHENYLTHIO)PHENYL]CYCLOHEX-2-ENE-1-CARBOXYLIC ACID	experimental	[H][C@@]1(O)C[C@@](O)(C=C(C2=CC=CC(SC3=CC=CC=C3)=C2)[C@@]1([H])O)C(O)=O
122335	DB08486	CHEMBL18901	Efaproxiral	investigational	CC1=CC(NC(=O)CC2=CC=C(OC(C)(C)C(O)=O)C=C2)=CC(C)=C1
447359	DB08487	CHEMBL351298	3-({4-[(6-CHLORO-1-BENZOTHIEN-2-YL)SULFONYL]-2-OXOPIPERAZIN-1-YL}METHYL)BENZENECARBOXIMIDAMIDE	experimental	NC(=N)C1=CC(CN2CCN(CC2=O)S(=O)(=O)C2=CC3=C(S2)C=C(Cl)C=C3)=CC=C1
447360	DB08488		4-{[(E)-2-(5-CHLOROTHIEN-2-YL)VINYL]SULFONYL}-1-(1H-PYRROLO[3,2-C]PYRIDIN-2-YLMETHYL)PIPERAZIN-2-ONE	experimental	ClC1=CC=C(S1)\C=C\S(=O)(=O)N1CCN(CC2=CC3=C(N2)C=CN=C3)C(=O)C1
478379	DB08489	CHEMBL281795	N4-HYDROXY-2-ISOBUTYL-N1-(9-OXO-1,8-DIAZA-TRICYCLO[10.6.1.013,18]NONADECA-12(19),13,15,17-TETRAEN-10-YL)-SUCCINAMIDE	experimental	[H][C@@](CC(C)C)(CC(=O)NO)C(=O)N[C@@]1([H])CC2=CN(CCCCCCNC1=O)C1=C2C=CC=C1
3342298	DB08490	CHEMBL440498	CTS-1027	experimental	ONC(=O)C1(CS(=O)(=O)C2=CC=C(OC3=CC=C(Cl)C=C3)C=C2)CCOCC1
4369	DB08491	CHEMBL1235735	N-HYDROXY-2-[4-(4-PHENOXY-BENZENESULFONYL)-TETRAHYDRO-PYRAN-4-YL]-ACETAMIDE	experimental	ONC(=O)CC1(CCOCC1)S(=O)(=O)C1=CC=C(OC2=CC=CC=C2)C=C1
10308106	DB08492		(2E)-3-(2-OCT-1-YN-1-YLPHENYL)ACRYLIC ACID	experimental	CCCCCCC#CC1=CC=CC=C1\C=C\C(O)=O
5289314	DB08493	CHEMBL282146	5-METHYL-3-(9-OXO-1,8-DIAZA-TRICYCLO[10.6.1.013,18]NONADECA-12(19),13,15,17-TETRAEN-10-YLCARBAMOYL)-HEXANOIC ACID	experimental	[H][C@@](CC(C)C)(CC(O)=O)C(=O)N[C@@]1([H])CC2=CN(CCCCCCNC1=O)C1=C2C=CC=C1
24878044	DB08494	CHEMBL1078535	S-{2-[(2-chloro-4-sulfamoylphenyl)amino]-2-oxoethyl} 6-methyl-3,4-dihydroquinoline-1(2H)-carbothioate	experimental	CC1=CC2=C(C=C1)N(CCC2)C(=O)SCC(=O)NC1=C(Cl)C=C(C=C1)S(N)(=O)=O
447362	DB08495	CHEMBL48813	4-({4-[(6-CHLORO-1-BENZOTHIEN-2-YL)SULFONYL]-2-OXOPIPERAZIN-1-YL}METHYL)BENZENECARBOXIMIDAMIDE	experimental	NC(=N)C1=CC=C(CN2CCN(CC2=O)S(=O)(=O)C2=CC3=C(S2)C=C(Cl)C=C3)C=C1
91546	DB08496	CHEMBL251073	(R)-warfarin	experimental	[H][C@@](CC(C)=O)(C1=CC=CC=C1)C1=C(O)C2=CC=CC=C2OC1=O
24883486	DB08497		(1S)-2-oxo-1-phenyl-2-[(1,3,4-trioxo-1,2,3,4-tetrahydroisoquinolin-5-yl)amino]ethyl acetate	experimental	[H][C@@](OC(C)=O)(C(=O)NC1=CC=CC2=C1C(=O)C(=O)NC2=O)C1=CC=CC=C1
46937155	DB08498		(1S)-1-(3-chlorophenyl)-2-oxo-2-[(1,3,4-trioxo-1,2,3,4-tetrahydroisoquinolin-5-yl)amino]ethyl acetate	experimental	[H][C@@](OC(C)=O)(C(=O)NC1=CC=CC2=C1C(=O)C(=O)NC2=O)C1=CC=CC(Cl)=C1
24883488	DB08499		N-[3-(2-fluoroethoxy)phenyl]-N'-(1,3,4-trioxo-1,2,3,4-tetrahydroisoquinolin-6-yl)butanediamide	experimental	FCCOC1=CC=CC(NC(=O)CCC(=O)NC2=CC=C3C(=O)NC(=O)C(=O)C3=C2)=C1
46937156	DB08500		(3S,5R,7R,8S,9S,10R)-7-(hydroxymethyl)-3-(2-naphthyl)-1,6-dioxa-2-azaspiro[4.5]decane-8,9,10-triol	experimental	[H][C@]1(C[C@]2(ON1)O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]2([H])O)C1=CC2=CC=CC=C2C=C1
295941	DB08501		DIETHYL PROPANE-1,3-DIYLBISCARBAMATE	experimental	CCOC(=O)NCCCNC(=O)OCC
1783	DB08502	CHEMBL435128	Capravirine	investigational	CC(C)C1=C(SC2=CC(Cl)=CC(Cl)=C2)N(CC2=CC=NC=C2)C(COC(N)=O)=N1
46937157	DB08503		(3S,5R,7R,8S,9S,10R)-7-(hydroxymethyl)-3-(4-methylphenyl)-1,6-dioxa-2-azaspiro[4.5]decane-8,9,10-triol	experimental	[H][C@]1(C[C@]2(ON1)O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]2([H])O)C1=CC=C(C)C=C1
10320144	DB08504	CHEMBL237337	6-(4-{(1S,2S)-2-AMINO-1-[(DIMETHYLAMINO)CARBONYL]-3-[(3S)-3-FLUOROPYRROLIDIN-1-YL]-3-OXOPROPYL}PHENYL)-1H-[1,2,4]TRIAZOLO[1,5-A]PYRIDIN-4-IUM	experimental	[H][C@@](N)(C(=O)N1CC[C@]([H])(F)C1)[C@@]([H])(C(=O)N(C)C)C1=CC=C(C=C1)C1=CN2N=CN=C2C=C1
23640756	DB08505	CHEMBL406734	methyl 4-bromo-N-[8-(hydroxyamino)-8-oxooctanoyl]-L-phenylalaninate	experimental	[H][C@@](CC1=CC=C(Br)C=C1)(NC(=O)CCCCCCC(=O)NO)C(=O)OC
10601417	DB08506	CHEMBL1235787	N-{(2S)-3-[(1R)-1-aminoethyl](hydroxy)phosphoryl-2-benzylpropanoyl}-L-phenylalanine	experimental	[H][C@@](C)(N)[P@@](O)(=O)C[C@@]([H])(CC1=CC=CC=C1)C(=O)N[C@@]([H])(CC1=CC=CC=C1)C(O)=O
9543420	DB08507	CHEMBL176602	N-[[2-METHYL-4-HYDROXYCARBAMOYL]BUT-4-YL-N]-BENZYL-P-[PHENYL]-P-[METHYL]PHOSPHINAMID	experimental	[H][C@](CC(C)C)(N(CC1=CC=CC=C1)[P@](C)(=O)C1=CC=CC=C1)C(=O)NO
91514	DB08508	CHEMBL55771	N-BENZOYL-D-ALANINE	experimental	[H][C@](C)(NC(=O)C1=CC=CC=C1)C(O)=O
1360	DB08509		1-[6-(2-CHLORO-4-METHYXYPHENOXY)-HEXYL]-IMIDAZOLE	experimental	COC1=CC(Cl)=C(OCCCCCCN2C=CN=C2)C=C1
5289324	DB08510		5-ALPHA-PREGNANE-3-BETA-OL-HEMISUCCINATE	experimental	[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@@]4([H])C[C@]([H])(CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC(=O)CCC(O)=O)C(C)=O
24741805	DB08511	CHEMBL1235810	6-amino-2-methyl-1,7-dihydro-8H-imidazo[4,5-g]quinazolin-8-one	experimental	CC1=NC2=C(N1)C=C1C(=O)NC(N)=NC1=C2
16750097	DB08512		6-amino-2-[(1-naphthylmethyl)amino]-3,7-dihydro-8H-imidazo[4,5-g]quinazolin-8-one	experimental	NC1=NC2=CC3=C(C=C2C(=O)N1)N=C(NCC1=CC=CC2=CC=CC=C12)N3
24871491	DB08513		[4-({5-(AMINOCARBONYL)-4-[(3-METHYLPHENYL)AMINO]PYRIMIDIN-2-YL}AMINO)PHENYL]ACETIC ACID	experimental	CC1=CC(NC2=NC(NC3=CC=C(CC(O)=O)C=C3)=NC=C2C(N)=O)=CC=C1
24741808	DB08514	CHEMBL1235818	6-amino-2-[(thiophen-2-ylmethyl)amino]-1,7-dihydro-8H-imidazo[4,5-g]quinazolin-8-one	experimental	NC1=NC2=CC3=C(NC(NCC4=CC=CS4)=N3)C=C2C(=O)N1
11840981	DB08515		(3AR,6R,6AS)-6-((S)-((S)-CYCLOHEX-2-ENYL)(HYDROXY)METHYL)-6A-METHYL-4-OXO-HEXAHYDRO-2H-FURO[3,2-C]PYRROLE-6-CARBALDEHYDE	experimental	[H][C@](O)([C@@]1([H])CCCC=C1)[C@]1(NC(=O)[C@]2([H])CCO[C@]12C)C=O
23659732	DB08516		(S)-(+)-2-[4-(FLUOROBENZYLOXY-BENZYLAMINO)PROPIONAMIDE]	experimental	[H][C@@](C)(\N=C\C1=CC=C(OCC2=CC(F)=CC=C2)C=C1)C(N)=O
73571	DB08517	CHEMBL448297	(2S)-5-hydroxy-2-(4-hydroxyphenyl)-7-methoxy-2,3-dihydro-4H-chromen-4-one	experimental	[H][C@]1(CC(=O)C2=C(O1)C=C(OC)C=C2O)C1=CC=C(O)C=C1
9822610	DB08519	CHEMBL479079	N~4~-(3-methyl-1H-indazol-6-yl)-N~2~-(3,4,5-trimethoxyphenyl)pyrimidine-2,4-diamine	experimental	COC1=CC(NC2=NC=CC(NC3=CC=C4C(C)=NNC4=C3)=N2)=CC(OC)=C1OC
445646	DB08520	CHEMBL1235837	(21S)-1AZA-4,4-DIMETHYL-6,19-DIOXA-2,3,7,20-TETRAOXOBICYCLO[19.4.0] PENTACOSANE	experimental	[H][C@@]12CCCCN1C(=O)C(=O)C(C)(C)COC(=O)CCCCCCCCCCCOC2=O
40467016	DB08521		4-[5-(4-FLUORO-PHENYL)-2-(4-METHANESULFINYL-PHENYL)-3H-IMIDAZOL-4-YL]-PYRIDINE	experimental	C[S@@](=O)C1=CC=C(C=C1)C1=NC(=C(N1)C1=CC=NC=C1)C1=CC=C(F)C=C1
5171	DB08522	CHEMBL96741	4-(4-FLUOROPHENYL)-1-CYCLOROPROPYLMETHYL-5-(4-PYRIDYL)-IMIDAZOLE	experimental	FC1=CC=C(C=C1)C1=C(N(CC2CC2)C=N1)C1=CC=NC=C1
5289329	DB08523		[HYDROXY(3-PHENYLPROPYL)AMINO]METHANOL	experimental	OCN(O)CCCC1=CC=CC=C1
5289330	DB08524		2-(3-BENZOYLPHENOXY)ETHYL(HYDROXY)FORMAMIDE	experimental	ON(CCOC1=CC=CC(=C1)C(=O)C1=CC=CC=C1)C=O
5289331	DB08525		HYDROXY[3-(6-METHYLPYRIDIN-2-YL)PROPYL]FORMAMIDE	experimental	CC1=NC(CCCN(O)C=O)=CC=C1
5289332	DB08526		CARBOBENZYLOXY-(L)-LEUCINYL-(L)LEUCINYL METHOXYMETHYLKETONE	experimental	[H][C@@](O)(COC)[C@]([H])(CC(C)C)NC(=O)[C@]([H])(CC(C)C)NC(=O)OCC1=CC=CC=C1
5331010	DB08527	CHEMBL360520	1-[4-(AMINOSULFONYL)PHENYL]-1,6-DIHYDROPYRAZOLO[3,4-E]INDAZOLE-3-CARBOXAMIDE	experimental	NC(=O)C1=NN(C2=C1C=CC1=C2C=NN1)C1=CC=C(C=C1)S(N)(=O)=O
1536	DB08528	CHEMBL299001	2-AMINO-6-(3,5-DIMETHYLPHENYL)SULFONYLBENZONITRILE	experimental	CC1=CC(=CC(C)=C1)S(=O)(=O)C1=C(C#N)C(N)=CC=C1
25023881	DB08529	CHEMBL494708	(6E,11E)-HEPTADECA-6,11-DIENE-9,9-DIYLBIS(PHOSPHONIC ACID)	experimental	CCCCC\C=C\CC(C\C=C\CCCCC)(P(O)(O)=O)P(O)(O)=O
4747355	DB08530		7-BENZYL-1,3-DIMETHYL-8-PIPERAZIN-1-YL-3,7-DIHYDRO-PURINE-2,6-DIONE	experimental	CN1C2=C(N(CC3=CC=CC=C3)C(=N2)N2CC[NH2+]CC2)C(=O)N(C)C1=O
21066087	DB08531	CHEMBL403350	5-(2,3-dichlorophenyl)-N-(pyridin-4-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine	experimental	ClC1=CC=CC(=C1Cl)C1=NC2=CC=NN2C(NCC2=CC=NC=C2)=C1
46937158	DB08532		6-(2-fluorophenyl)-N-(pyridin-3-ylmethyl)imidazo[1,2-a]pyrazin-8-amine	experimental	FC1=CC=CC=C1C1=CN2C=CN=C2C(NCC2=CC=CN=C2)=N1
9991833	DB08533		3-methyl-N-(pyridin-4-ylmethyl)imidazo[1,2-a]pyrazin-8-amine	experimental	CC1=CN=C2N1C=CN=C2NCC1=CC=NC=C1
21066096	DB08534		5-(2-fluorophenyl)-N-(pyridin-4-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine	experimental	FC1=CC=CC=C1C1=NC2=CC=NN2C(NCC2=CC=NC=C2)=C1
10249180	DB08535	CHEMBL249530	3-bromo-5-phenyl-N-(pyridin-3-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine	experimental	BrC1=C2N=C(C=C(NCC3=CC=CN=C3)N2N=C1)C1=CC=CC=C1
10317619	DB08536		3-bromo-5-phenyl-N-(pyrimidin-5-ylmethyl)pyrazolo[1,5-a]pyridin-7-amine	experimental	BrC1=C2C=C(C=C(NCC3=CN=CN=C3)N2N=C1)C1=CC=CC=C1
10249182	DB08537		3-bromo-6-phenyl-N-(pyrimidin-5-ylmethyl)imidazo[1,2-a]pyridin-8-amine	experimental	BrC1=CN=C2N1C=C(C=C2NCC1=CN=CN=C1)C1=CC=CC=C1
44629554	DB08538		N-((2-aminopyrimidin-5-yl)methyl)-5-(2,6-difluorophenyl)-3-ethylpyrazolo[1,5-a]pyrimidin-7-amine	experimental	CCC1=C2N=C(C=C(NCC3=CN=C(N)N=C3)N2N=C1)C1=C(F)C=CC=C1F
10042950	DB08539	CHEMBL249736	3-cyclopropyl-5-phenyl-N-(pyridin-3-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine	experimental	C(NC1=CC(=NC2=C(C=NN12)C1CC1)C1=CC=CC=C1)C1=CN=CC=C1
5189	DB08540		2-[4-(2H-1,4-BENZOTHIAZINE-3-YL)-PIPERAZINE-1-LY]-1,3-THIAZOLE-4-CARBOXYLIC ACID ETHYLESTER	experimental	CCOC(=O)C1=CSC(=N1)N1CCN(CC1)C1=NC2=CC=CC=C2SC1
443833	DB08541		[(3S)-9-hydroxy-1-methyl-10-oxo-4,10-dihydro-3H-benzo[g]isochromen-3-yl]acetic acid	experimental	[H][C@@]1(CC(O)=O)CC2=CC3=C(C(O)=CC=C3)C(=O)C2=C(C)O1
440483	DB08542		3,4-dihydroxy-9,10-secoandrosta-1(10),2,4-triene-9,17-dione	experimental	[H][C@@]12CCC(=O)[C@@]1(C)CCC(=O)[C@@]2([H])CCC1=C(O)C(O)=CC=C1C
446129	DB08543		1-[2-HYDROXY-3-(4-CYCLOHEXYL-PHENOXY)-PROPYL]-4-(2-PYRIDYL)-PIPERAZINE	experimental	[H][C@@](O)(COC1=CC=C(C=C1)C1CCCCC1)CN1CCN(CC1)C1=CC=CC=N1
1548968	DB08544	CHEMBL1169388	(S)-Fluoxetine	experimental	CNCC[C@H](OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1
131704310	DB08545		(1R)-1-PHENYLETHYL 4-(ACETYLAMINO)BENZYLPHOSPHONATE	experimental	[H][C@@](C)(OP(O)(=O)CC1=CC=C(C=C1)N=C(C)[O-])C1=CC=CC=C1
4369485	DB08546		4-[(3AS,4R,7R,8AS,8BR)-2-(1,3-BENZODIOXOL-5-YLMETHYL)-7-HYDROXY-1,3-DIOXODECAHYDROPYRROLO[3,4-A]PYRROLIZIN-4-YL]BENZENECARBOXIMIDAMIDE	experimental	[H][C@]1(O)C[N@]2[C@@]([H])(C1)[C@]1([H])C(=O)N(CC3=CC=C4OCOC4=C3)C(=O)[C@]1([H])[C@]2([H])C1=CC=C(C=C1)C(N)=N
5289373	DB08547		PROGESTERONE-11-ALPHA-OL-HEMISUCCINATE	experimental	[H][C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])[C@@]([H])(C[C@]12C)OC(=O)CCC(O)=O)C(C)=O
5289374	DB08548		[(4S)-2,2-dimethyl-1,3-dioxolan-4-yl]methyl hydrogen hex-5-enylphosphonate	experimental	CC1(C)OC[C@H](COP(O)(=O)CCCCC=C)O1
5327153	DB08549	CHEMBL1185001	(3R)-METHYLCARBAMOYL-7-SULFOAMINO-3,4-DIHYDRO-1H-ISOQUINOLINE-2-CARBOXYLIC ACID BENZYL ESTER	experimental	[H][C@]1(CC2=C(CN1C(=O)OCC1=CC=CC=C1)C=C(NS(O)(=O)=O)C=C2)C(=O)NC
123920	DB08550	CHEMBL287837	7,8-Dichloro-1,2,3,4-tetrahydroisoquinoline	experimental	ClC1=CC=C2CCNCC2=C1Cl
5289377	DB08551	CHEMBL257468	3-{(R)-(Dihydroxyboryl)[(2-thienylacetyl)amino]methyl}benzoic acid	experimental	[H][C@@](NC(=O)CC1=CC=CS1)(B(O)O)C1=CC(=CC=C1)C(O)=O
5289378	DB08552	CHEMBL404155	(1R)-1-(2-thienylacetylamino)-1-phenylmethylboronic acid	experimental	[H][C@@](NC(=O)CC1=CC=CS1)(B(O)O)C1=CC=CC=C1
11653652	DB08553	CHEMBL526479	(1E)-5-(1-piperidin-4-yl-3-pyridin-4-yl-1H-pyrazol-4-yl)-2,3-dihydro-1H-inden-1-one oxime	experimental	O\N=C1/CCC2=CC(=CC=C12)C1=CN(N=C1C1=CC=NC=C1)C1CCNCC1
6852189	DB08554		N-(3-carboxypropanoyl)-L-norvaline	experimental	[H][C@@](CCC)(NC(=O)CCC(O)=O)C(O)=O
25203945	DB08555	CHEMBL1083185	1-(3-bromophenyl)-7-chloro-6-methoxy-3,4-dihydroisoquinoline	experimental	COC1=CC2=C(C=C1Cl)C(=NCC2)C1=CC=CC(Br)=C1
9543496	DB08556		5'-ACETYL-4-{[(2,4-DIMETHYLPHENYL)SULFONYL]AMINO}-2,2'-BITHIOPHENE-5-CARBOXYLIC ACID	experimental	CC(=O)C1=CC=C(S1)C1=CC(NS(=O)(=O)C2=CC=C(C)C=C2C)=C(S1)C(O)=O
24812721	DB08557	CHEMBL410448	2-[(2-methoxyethyl)amino]-4-(4-oxo-1,2,3,4-tetrahydro-9H-carbazol-9-yl)benzamide	experimental	COCCNC1=CC(=CC=C1C(N)=O)N1C2=C(C3=CC=CC=C13)C(=O)CCC2
656909	DB08558		2-HYDROXYMETHYL-6-OCTYLSULFANYL-TETRAHYDRO-PYRAN-3,4,5-TRIOL	experimental	[H][C@]1(CO)O[C@@]([H])(SCCCCCCCC)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O
5289386	DB08559		N-[(2S,4S,6R)-2-(dihydroxymethyl)-4-hydroxy-3,3-dimethyl-7-oxo-4lambda~4~-thia-1-azabicyclo[3.2.0]hept-6-yl]-2-phenylacetamide	experimental	[H][C@@]1(NC(=O)CC2=CC=CC=C2)C(=O)[N@]2[C@]1([H])[S@@]([H])(O)C(C)(C)[C@]2([H])C(O)=O
2742752	DB08560	CHEMBL378160	3-FLUORO-N-[1-(4-FLUOROPHENYL)-3-(2-THIENYL)-1H-PYRAZOL-5-YL]BENZENESULFONAMIDE	experimental	FC1=CC=C(C=C1)N1N=C(C=C1NS(=O)(=O)C1=CC=CC(F)=C1)C1=CC=CS1
9896504	DB08561	CHEMBL409536	BENZYL 6-BENZYL-5,7-DIOXO-6,7-DIHYDRO-5H-[1,3]THIAZOLO[3,2-C]PYRIMIDINE-2-CARBOXYLATE	experimental	O=C(OCC1=CC=CC=C1)C1=CN2C(S1)=CC(=O)N(CC1=CC=CC=C1)C2=O
445650	DB08562		4-(4-STYRYL-PHENYLCARBAMOYL)-BUTYRIC ACID	experimental	OC(=O)CCCC(=O)NC1=CC=C(\C=C\C2=CC=CC=C2)C=C1
5328969	DB08564	CHEMBL94061	(2E)-N-{4-[(3-bromophenyl)amino]quinazolin-6-yl}-4-(dimethylamino)but-2-enamide	experimental	CN(C)C\C=C\C(=O)NC1=CC=C2N=CN=C(NC3=CC(Br)=CC=C3)C2=C1
449487	DB08565		L-1-naphthyl-2-acetamido-ethane boronic acid	experimental	[H]N([C@@H](CC1=CC=CC2=CC=CC=C12)[B-](O)(O)O)C(C)=O
46937161	DB08566		D-1-naphthyl-2-acetamido-ethane boronic acid	experimental	[H]N(C(C)=O)[C@]([H])(CC1=C2C=CC=CC2=CC=C1)[B-](O)(O)O
11314340	DB08568	CHEMBL379218	(2S)-1-{[5-(3-METHYL-1H-INDAZOL-5-YL)PYRIDIN-3-YL]OXY}-3-PHENYLPROPAN-2-AMINE	experimental	[H][C@@](N)(COC1=CC(=CN=C1)C1=CC=C2NN=C(C)C2=C1)CC1=CC=CC=C1
16122642	DB08569	CHEMBL229855	3-PYRIDIN-4-YL-2,4-DIHYDRO-INDENO[1,2-.C.] PYRAZOLE	experimental	[H][C@@](N)(COC1=CN=CC(=C1)C1=CC2=C(NN=C2C)C=C1)CC1=CC=C(Br)C=C1
3364665	DB08570	CHEMBL324455	4-(ACETYLAMINO)-3-HYDROXY-5-NITROBENZOIC ACID	experimental	CC(=O)NC1=C(O)C=C(C=C1[N+]([O-])=O)C(O)=O
446366	DB08571	CHEMBL109005	4-(ACETYLAMINO)-5-AMINO-3-HYDROXYBENZOIC ACID	experimental	CC(=O)NC1=C(N)C=C(C=C1O)C(O)=O
5289411	DB08572	CHEMBL101801	4-{[4-AMINO-6-(CYCLOHEXYLMETHOXY)-5-NITROSOPYRIMIDIN-2-YL]AMINO}BENZAMIDE	experimental	NC(=O)C1=CC=C(NC2=NC(OCC3CCCCC3)=C(N=O)C(N)=N2)C=C1
446853	DB08573	CHEMBL372227	3-[(4-CHLOROANILINO)SULFONYL]THIOPHENE-2-CARBOXYLIC ACID	experimental	OC(=O)C1=C(C=CS1)S(=O)(=O)NC1=CC=C(Cl)C=C1
23586154	DB08574		(5R)-2-SULFANYL-5-[4-(TRIFLUOROMETHYL)BENZYL]-1,3-THIAZOL-4-ONE	experimental	[H][C@]1(CC2=CC=C(C=C2)C(F)(F)F)SC(S)=NC1=O
5289417	DB08575		2-[(1S)-1-BENZYL-2-SULFANYLETHYL]-1H-IMIDAZO[4,5-C]PYRIDIN-5-IUM	experimental	[H][C@](CS)(CC1=CC=CC=C1)C1=NC2=C(N1)C=C[NH+]=C2
6852124	DB08576		1-(5-TERT-BUTYL-1,3,4-OXADIAZOL-2-YL)-2-(METHYLAMINO)ETHANONE	experimental	CNCC(=O)C1=NN=C(O1)C(C)(C)C
