node_id,namespace,identifier,name
7590,umls,C0037367,Smoke inhalation
7591,umls,C0854254,Respiratory fume inhalation disorder
7592,umls,C0856633,Extensive burns
7593,umls,C1541124,Obstruction pyloric
7594,umls,C1699648,Ileal obstruction
7595,umls,C0020476,Hyperlipoproteinemia
7596,umls,C0020481,Type V hyperlipidaemia
7597,umls,C0040021,Thromboangiitis obliterans
7598,umls,C0337672,Non-smoker
7599,umls,C1971295,Non-tobacco user
7600,pubchem,1023,phosphono dihydrogen phosphate
7601,umls,C0151332,Active tuberculosis
7602,umls,C0020500,Hyperoxaluria
7603,umls,C0004576,Babesiosis
7604,umls,C0024535,Falciparum malaria
7605,umls,C0042842,Vitamin A deficiency
7606,umls,C0005122,Beriberi
7607,umls,C0039841,Vitamin B1 deficiency
7608,umls,C0043121,Wernicke's encephalopathy
7609,umls,C0234985,Mental deterioration
7610,umls,C0743971,Chronic fever
7611,pubchem,1176,urea
7612,pubchem,1292,2-hydroxy-2-phenylacetic acid
7613,umls,C0262421,Chronic UTI
7614,umls,C0149875,Primary dysmenorrhea
7615,umls,C0235707,Lumbo-sacral pain
7616,umls,C0263854,Osteoarthritis of cervical spine
7617,umls,C0410022,Supraspinatus tendonitis
7618,umls,C0546953,Subacromial bursitis
7619,umls,C0023443,Hairy cell leukaemia
7620,umls,C1868683,B-cell chronic lymphocytic leukemia
7621,umls,C0007121,Bronchial carcinoma
7622,umls,C0027708,Nephroblastoma
7623,umls,C0027819,Neuroblastoma
7624,umls,C0035412,Rhabdomyosarcoma
7625,umls,C0276535,Kaposi's sarcoma AIDS related
7626,umls,C0278688,Ovarian epithelial cancer stage IV
7627,umls,C0278828,Bladder cancer stage IV
7628,umls,C0279680,Bladder transitional cell carcinoma
7629,umls,C0553580,Ewing's sarcoma
7630,umls,C0677886,Ovarian epithelial cancer
7631,umls,C0849867,Generalized illness
7632,umls,C1378703,Renal carcinoma
7633,umls,C3160887,Node-positive breast cancer
7634,umls,C3160888,Metastatic gastric adenocarcinoma
7635,umls,C0278701,Adenocarcinoma gastric
7636,umls,C3203710,Bladder transitional cell carcinoma metastatic
7637,umls,C0014556,Temporal lobe epilepsy
7638,umls,C0311335,Status epilepticus grand mal
7639,umls,C0149893,Secondary glaucoma
7640,umls,C0339573,Primary open angle glaucoma
7641,umls,C0017612,Open angle glaucoma
7642,umls,C0857070,Chronic open angle glaucoma
7643,umls,C0005138,Berylliosis
7644,umls,C0029077,Sympathetic ophthalmia
7645,umls,C0035439,Rheumatic heart disease
7646,umls,C0040896,Trichiniasis
7647,umls,C0041318,Meningitis tuberculous
7648,umls,C0041327,Pulmonary tuberculosis
7649,umls,C0154301,Secondary thrombocytopenia
7650,umls,C0155067,Corneal ulcer marginal
7651,umls,C0234933,Erythema multiforme severe
7652,umls,C0877221,Erythroblastopenia
7653,umls,C0007587,Cell death
7654,umls,C0009186,Coccidioidomycosis
7655,umls,C0023290,Visceral leishmaniasis
7656,umls,C0038034,Sporotrichosis
7657,umls,C1328252,Mucocutaneous leishmaniasis
7658,umls,C0238284,Mountain sickness acute
7659,umls,C0264423,Occupational asthma
7660,umls,C1135868,Gestational trophoblastic tumour
7661,umls,C0276225,Congenital herpes simplex infection
7662,umls,C0276248,Herpes zoster disseminated
7663,umls,C1739133,Mucocutaneous herpes simplex
7664,umls,C0013502,Echinococciasis
7665,umls,C0338437,Neurocysticercosis
7666,umls,C0004099,Asthma exercise induced
7667,umls,C0008677,Bronchitis chronic
7668,umls,C0015263,Exercise-induced bronchospasm
7669,umls,C0421207,Reversible airways obstruction
7670,umls,C2712143,Heart rate normal
7671,umls,C0029401,Osteitis deformans
7672,umls,C0017919,Glycogen storage disorder
7673,umls,C0023374,Total hypoxanthine-guanine phosphoribosyl transferase deficiency
7674,umls,C0409908,Secondary gout
7675,umls,C0541875,Joint destruction
7676,umls,C1262211,Diarrhoea predominant irritable bowel syndrome
7677,umls,C0006012,Borderline personality disorder
7678,umls,C0011579,Reactive depression
7679,umls,C0031572,Social phobia
7680,umls,C0038436,Post-traumatic stress disorder
7681,umls,C0235240,Heart pounding
7682,umls,C0282126,Neurotic depression
7683,umls,C0522179,Fear of death
7684,umls,C0563270,Shaky feelings
7685,umls,C0564500,Phobic avoidance
7686,umls,C1279420,Anxiety neurosis
7687,umls,C1740801,Exaggerated startle response
7688,umls,C0278689,Ovarian epithelial cancer recurrent
7689,umls,C0007020,Carbon monoxide poisoning
7690,umls,C0030568,Parkinsonism post encephalitic
7691,umls,C0264220,Chronic respiratory disease
7692,umls,C0858004,Influenza A virus infection
7693,umls,C0003857,Arteriovenous malformation
7694,umls,C0014474,Ependymoma
7695,umls,C0025149,Medulloblastoma
7696,umls,C0031941,Pinealoma
7697,umls,C0206660,Germinoma
7698,umls,C0740345,Germ cell cancer
7699,umls,C0858744,Infection induced
7700,umls,C0262655,Recurrent urinary tract infection
7701,umls,C0684256,Bacterial sepsis
7702,umls,C0206667,Adrenal adenoma
7703,umls,C1621895,Hyperplasia adrenal
7704,umls,C0877430,Asthma chronic
7705,umls,C1739149,Recurrent ventricular fibrillation
7706,umls,C0221765,Chronic schizophrenia
7707,umls,C0424095,Social withdrawal
7708,umls,C0011573,Endogenous depression
7709,umls,C0340288,Stable angina pectoris
7710,umls,C0014121,Endocarditis bacterial
7711,umls,C0014836,Escherichia coli infection
7712,umls,C0854326,Escherichia infection
7713,umls,C0026267,Mitral valve prolapse
7714,umls,C0036685,"Septicaemia due to gram-negative organism, unspecified"
7715,umls,C3665800,Streptococcal endocarditis
7716,umls,C0035436,Rheumatic fever
7717,umls,C0007273,Carotid artery disease
7718,umls,C0020445,Type II hyperlipidaemia
7719,umls,C0020479,Type III hyperlipidaemia
7720,umls,C2712907,Combined hyperlipidaemia
7721,umls,C0030809,Pemphigus vulgaris
7722,umls,C0001344,Acute pharyngitis
7723,umls,C0007947,Chancroid
7724,umls,C0040592,Trachoma
7725,umls,C0205721,Nosocomial infection
7726,umls,C0600031,Asplenia
7727,umls,C0852859,Blood culture negative
7728,umls,C0857866,Streptococcus pyogenes pharyngitis
7729,umls,C0030455,Parametritis
7730,umls,C1262234,Gynecological infection
7731,umls,C0729565,Genital infection female
7732,umls,C0007789,Cerebral palsy
7733,umls,C0876926,Traumatic brain injury
7734,umls,C0149922,Lichen simplex chronicus
7735,umls,C0155393,Acute swimmers' ear
7736,umls,C0030758,Pediculosis corporis
7737,umls,C0001261,Actinomycosis
7738,umls,C0006057,Botulism
7739,umls,C0012546,Diphtheria
7740,umls,C0010153,Corynebacterium infection
7741,umls,C0014009,Empyema
7742,umls,C0017575,Trench mouth
7743,umls,C0239740,Gingivitis ulcerative
7744,umls,C1096399,Necrotising ulcerative gingivostomatitis
7745,umls,C0025294,Meningitis meningococcal
7746,umls,C0027927,Neurosyphilis
7747,umls,C0030636,Pasteurella infection
7748,umls,C0031946,Pinta
7749,umls,C0032269,Pneumococcal infection
7750,umls,C0032308,Pneumonia staphylococcal
7751,umls,C0034686,Rat-bite fever
7752,umls,C0311376,Zoonotic bacterial infection
7753,umls,C0036285,Scarlet fever
7754,umls,C0039131,Congenital syphilis
7755,umls,C0043388,Yaws
7756,umls,C0156221,Glomerulonephritis acute
7757,umls,C1276801,Erysipeloid
7758,umls,C0039483,Giant cell arteritis
7759,umls,C0862636,Adenocarcinoma of the prostate metastatic
7760,umls,C0404576,Luteal phase deficiency
7761,umls,C0010380,Croup
7762,umls,C0474368,Labour pain
7763,umls,C0542238,Tingling feet/hands
7764,umls,C0039730,Thalassaemia
7765,umls,C0032024,Pityriasis
7766,umls,C0014008,Empty sella syndrome
7767,umls,C3160881,Primary apnea of premature newborns
7768,umls,C0521647,Apnoea neonatal
7769,umls,C0428776,Cardiac index
7770,umls,C0577698,Exercise induced angina
7771,umls,C0694539,Chronic atrial fibrillation
7772,umls,C0406326,Psoriasis of scalp
7773,umls,C0033806,Pseudohypoparathyroidism
7774,umls,C0035086,Renal osteodystrophy
7775,umls,C0748089,PTH high
7776,umls,C1277187,Left ventricular systolic dysfunction
7777,umls,C1622502,Laennec's cirrhosis
7778,umls,C0855389,Renin decreased
7779,umls,C0858237,Aldosterone low
7780,umls,C0853116,Blood aldosterone decreased
7781,umls,C0014547,Partial epilepsy
7782,umls,C0154731,Glossopharyngeal neuralgia
7783,umls,C0234974,Simple partial seizures
7784,umls,C0235165,Mania acute
7785,umls,C0270846,Atonic seizures
7786,umls,C0264716,Cardiac failure chronic
7787,umls,C0268790,Renal vessel disorder
7788,umls,C0428877,Atrial pressure
7789,umls,C0877438,Non-ischemic cardiomyopathy
7790,pubchem,2612,3-(acetyloxymethyl)-8-oxo-7-[(2-thiophen-2-ylacetyl)amino]-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid
7791,umls,C0006035,Borrelia infection
7792,umls,C1455718,Ventriculitis
7793,umls,C0852630,CNS ventriculitis
7794,pubchem,2645,"1-propan-2-yloxycarbonyloxyethyl 7-[[2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-3-(methoxymethyl)-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate"
7795,umls,C1698510,Otitis media bacterial
7796,umls,C1141920,Shunt infection
7797,umls,C0024959,Maxillary sinusitis
7798,umls,C0151521,Overgrowth bacterial
7799,umls,C2936894,Erythema migrans
7800,umls,C0021846,Intestinal polyp
7801,umls,C0032580,Adenomatous polyposis coli
7802,umls,C0850572,Colon adenoma
7803,umls,C0149524,Acute prostatitis
7804,umls,C1704417,Type IIb hyperlipoproteinemia
7805,umls,C0858322,Type IIb hyperlipidaemia
7806,umls,C0578870,Chronic spontaneous urticaria
7807,umls,C0024301,Nodular lymphoma
7808,umls,C0024419,Waldenstrom's macroglobulinaemia
7809,umls,C0242647,MALT lymphoma
7810,umls,C0852624,Extranodal marginal zone B-cell lymphoma (MALT type)
7811,umls,C0948216,Ovarian adenocarcinoma
7812,umls,C0266929,Chronic periodontitis
7813,umls,C0564444,Skin wound
7814,umls,C0002438,Amoebiasis
7815,umls,C0024536,Quartan malaria
7816,umls,C0858319,Plasmodium malariae infection
7817,umls,C0858320,Plasmodium ovale infection
7818,umls,C0858321,Plasmodium vivax infection
7819,umls,C0232989,Normal pregnancy
7820,umls,C0149654,Conduct disorder
7821,umls,C0855236,Disturbance in social behaviour
7822,umls,C0744896,Intractable hiccups
7823,pubchem,2735,"3-[2-[7a-methyl-1-(6-methylheptan-2-yl)-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylidenecyclohexan-1-ol"
7824,umls,C0221013,Systemic mastocytosis
7825,umls,C0267167,Functional dyspepsia
7826,umls,C0860277,Sour stomach
7827,umls,C2741638,Stress ulcer
7828,umls,C0001577,Adnexitis
7829,umls,C0036133,Salpingo-oophoritis
7830,umls,C0030528,Paratyphoid fever
7831,umls,C0232815,Renal clearances low
7832,umls,C0268186,Glucose-galactose malabsorption
7833,umls,C0340238,Bronchial infection
7834,umls,C0740766,Acute pneumonia
7835,umls,C0856695,Acute exacerbation of chronic bronchitis
7836,umls,C0039590,Testicular neoplasm
7837,umls,C0153601,Penile cancer
7838,umls,C0153633,Brain neoplasm malignant
7839,umls,C0546837,Malignant neoplasm of esophagus
7840,umls,C0011263,Multi-infarct dementia
7841,umls,C0232744,Function liver decreased
7842,umls,C0041343,Tubo-ovarian abscess
7843,umls,C1168324,Panaritium
7844,umls,C1622505,Vaginitis gardnerella
7845,umls,C0238111,Lennox-Gastaut syndrome
7846,umls,C3495866,Non-scalp psoriasis
7847,umls,C0263353,Prurigo nodularis
7848,umls,C0023343,Leprosy
7849,umls,C0023348,Lepromatous leprosy
7850,umls,C0343467,Erythema nodosum leprosum
7851,umls,C0343466,Type 2 lepra reaction
7852,umls,C0231337,Senility
7853,umls,C0011268,Senile dementia
7854,umls,C0347869,Akinetic seizures
7855,umls,C0546878,Salaam's tic
7856,umls,C0037769,Infantile spasms
7857,umls,C0020544,Renal hypertension
7858,umls,C0234245,Visceral pain
7859,umls,C0741884,End stage cancer
7860,umls,C0009773,Vernal conjunctivitis
7861,umls,C0005750,Stasis syndrome
7862,umls,C0007570,Coeliac disease
7863,umls,C0012561,Diphyllobothriasis
7864,umls,C0017154,Gastritis atrophic
7865,umls,C0021832,"Intestinal parasitism, unspecified"
7866,umls,C1963820,Parasitic gastroenteritis
7867,umls,C0038054,Tropical sprue
7868,umls,C0042441,Vegetarian
7869,umls,C0344351,Gluten free diet
7870,umls,C0023479,Acute myelomonocytic leukaemia
7871,umls,C0035335,Retinoblastoma
7872,umls,C0079748,Lymphoblastic lymphoma
7873,umls,C0598894,Leukaemia monocytic
7874,umls,C0178664,Glomerulosclerosis
7875,umls,C0403397,Steroid-resistant nephrotic syndrome
7876,umls,C0221207,Cold urticaria
7877,umls,C0342952,Hypermetabolism
7878,umls,C0002875,Cooley's anemia
7879,umls,C0005283,Thalassaemia beta
7880,umls,C0019114,Haemosiderosis
7881,umls,C1739382,Chronic iron overload
7882,umls,C3495831,Aluminium overload
7883,umls,C0011574,Involutional depression
7884,umls,C0001627,Congenital adrenal hyperplasia
7885,umls,C0302280,Adrenogenital syndrome
7886,umls,C0002171,Alopecia areata
7887,umls,C0010543,Cyclitis
7888,umls,C0011620,Stasis dermatitis
7889,umls,C0021355,Infective otitis externa
7890,umls,C0031308,Phagocytosis
7891,umls,C0035220,Neonatal respiratory distress syndrome
7892,umls,C0085656,Eczema nummular
7893,umls,C0086196,Eczema infantile
7894,umls,C0263351,Senile pruritus
7895,umls,C0339289,Injury corneal
7896,umls,C0339505,Retinal vein branch occlusion
7897,umls,C0392445,Necrobiosis lipoidica diabeticorum
7898,umls,C0541936,Enteritis ulcerative
7899,umls,C0730285,Diabetic macular edema
7900,umls,C0854077,Diabetic retinal oedema
7901,umls,C1260881,Allergic bronchitis
7902,umls,C1260899,Diamond-Blackfan anemia
7903,umls,C0702159,Congenital aplastic anaemia
7904,umls,C1275687,Herpes zoster keratitis
7905,umls,C1704321,Nephrotic syndrome with lesion of minimal change glomerulonephritis
7906,umls,C0085292,Stiff person syndrome
7907,umls,C0948391,Convulsion in childhood
7908,umls,C0263746,Hand osteoarthritis
7909,umls,C0877148,Pharyngotonsillitis
7910,pubchem,3054,4-[4-(4-hydroxyphenyl)hex-3-en-3-yl]phenol
7911,umls,C0020480,Type IV hyperlipidaemia
7912,umls,C0270860,Basilar migraine
7913,umls,C0242514,Reciprocating tachycardia
7914,umls,C0857393,Excitable
7915,umls,C0023176,Lead poisoning
7916,umls,C0025427,Mercury poisoning
7917,umls,C0920014,Hemiblock NOS
7918,umls,C0154246,Disorders of urea cycle metabolism
7919,umls,C0002514,Amino acid metabolism disorder
7920,umls,C0233681,Delusion of grandeur
7921,umls,C0751748,Nonketotic hyperglycinaemia
7922,umls,C1960448,Hyperammonaemic encephalopathy
7923,umls,C0334419,Phaeochromocytoma malignant
7924,umls,C0334246,Metastatic squamous cell carcinoma
7925,umls,C1168401,Squamous cell carcinoma of head and neck
7926,umls,C1328504,Hormone-refractory prostate cancer
7927,umls,C1332166,Adenocarcinoma of the gastroesophageal junction
7928,umls,C0279628,Oesophageal adenocarcinoma
7929,umls,C3160889,Node-negative breast cancer
7930,umls,C0003125,Anorexia nervosa
7931,umls,C0267176,Diabetic gastroparesis
7932,umls,C0865850,Acute respiratory insufficiency
7933,umls,C0149671,Dribbling of urine
7934,umls,C0542404,Bladder neck contracture
7935,umls,C0741539,Bladder neck stricture
7936,umls,C0857465,Peak flow
7937,umls,C0030735,Peak expiratory flow rate
7938,umls,C0393571,Multiple system atrophy
7939,umls,C0023269,Leiomyosarcoma
7940,umls,C0023827,Liposarcoma
7941,umls,C0859298,Human immunodeficiency virus type
7942,umls,C0019693,HIV infection
7943,umls,C0241597,Uterine relaxation
7944,umls,C2363065,Rickets (vitamin D resistant)
7945,umls,C3536983,Rickets familial hypophosphataemic
7946,umls,C0854265,Post abortion haemorrhage
7947,umls,C0042331,Variants of migraine
7948,umls,C0009770,Inclusion conjunctivitis
7949,umls,C0013370,Amoebic colitis
7950,umls,C0023240,Legionella infection
7951,umls,C0023241,Pneumonia legionella
7952,umls,C0029076,Ophthalmia neonatorum
7953,umls,C0043168,Whooping cough
7954,umls,C0518948,Chlamydia trachomatis infection
7955,umls,C2931317,Primary syphilis
7956,umls,C0009940,Convalescence
7957,umls,C0740326,Convalescent
7958,umls,C0033377,Ptosis
7959,umls,C0857741,Vulvovaginal atrophy
7960,umls,C0238094,Idiopathic edema
7961,umls,C0041321,Miliary tuberculosis
7962,umls,C0041324,"Tuberculosis of bones and joints, unspecified"
7963,umls,C0022415,Joint tuberculosis
7964,umls,C0041333,Tuberculosis of genitourinary system
7965,umls,C0152545,Primary tuberculous infection
7966,umls,C0410719,Bone deformity
7967,umls,C0699812,Bone formation increased
7968,umls,C0262584,Small cell carcinoma
7969,umls,C0341233,Acute duodenal ulcer
7970,umls,C0023817,Hyperchylomicronaemia
7971,umls,C1261969,Type I hyperlipidaemia
7972,umls,C0598784,Dyslipoproteinaemia
7973,umls,C2721580,Breakthrough cancer pain
7974,umls,C0032915,Pre-excitation syndrome
7975,umls,C0039232,AV nodal reentrant tachycardia
7976,umls,C0340477,AV reentrant tachycardia
7977,umls,C0741292,Paroxysmal atrial flutter
7978,umls,C0006845,Chronic mucocutaneous candidiasis
7979,umls,C0857737,Vaginal yeast
7980,umls,C0877445,Candidemia
7981,umls,C0008582,Chromoblastomycosis
7982,umls,C0278791,Chronic lymphocytic leukaemia refractory
7983,umls,C0559470,Peanut allergy
7984,umls,C0862889,Superficial basal cell carcinoma
7985,umls,C1959620,Dihydropyrimidine dehydrogenase deficiency
7986,umls,C0520676,Premenstrual dysphoric disorder
7987,umls,C0855227,Purging
7988,umls,C0860654,Reduced interest in usual activities
7989,umls,C0948896,Primary hypogonadism
7990,umls,C1963961,Testosterone deficiency
7991,umls,C0342527,Androgen deficiency
7992,umls,C0007775,Atherosclerosis cerebral
7993,umls,C0031511,Phaeochromocytoma
7994,umls,C0458631,Performance fear
7995,umls,C0238212,Perinephric abscess
7996,umls,C0023892,Biliary cirrhosis
7997,umls,C0079774,Peripheral T-cell lymphoma unspecified
7998,umls,C0017667,Nodular glomerulosclerosis
7999,umls,C0333495,Intercapillary glomerulosclerosis
8000,umls,C2364010,Chronic nephritis
8001,umls,C0152451,Glomerulonephritis chronic
8002,umls,C0015404,Eye infection bacterial
8003,umls,C0155141,Acute conjunctivitis
8004,umls,C0339875,Pseudocroup
8005,umls,C0158945,Congenital cytomegalovirus infection
8006,umls,C0007138,Transitional cell carcinoma
8007,umls,C0013568,Ecthyma
8008,umls,C0275798,Sycosis barbae
8009,umls,C0032175,Platelet adhesiveness
8010,umls,C0549427,Muscarinic effects
8011,umls,C0040250,Tinea capitis
8012,umls,C2349994,Tinea barbae
8013,umls,C0022972,Lambert-Eaton myasthenic syndrome
8014,umls,C0267390,Ulcerative (chronic) proctosigmoiditis
8015,umls,C0375359,Left-sided ulcerative (chronic) colitis
8016,pubchem,3641,"[2-(11,17-dihydroxy-10,13-dimethyl-3-oxo-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-17-yl)-2-oxoethyl] acetate"
8017,umls,C1260710,Acute ulcerative colitis
8018,umls,C0742343,Acute chest syndrome
8019,umls,C0269661,Vomiting in pregnancy
8020,umls,C0152163,Pylorospasm
8021,umls,C0221037,Splenic flexure syndrome
8022,umls,C0221505,Brain lesion
8023,umls,C0742468,Central nervous system lesion
8024,umls,C0266836,Infantile colic
8025,umls,C0695242,Neurogenic bowel
8026,umls,C0877419,Automatic bladder
8027,umls,C0087031,Still's disease
8028,umls,C0263907,Capsulitis
8029,umls,C0013288,Dumping syndrome
8030,umls,C0032763,Post gastric surgery syndrome
8031,pubchem,3680,"[2-(9-fluoro-11,17-dihydroxy-10,13,16-trimethyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-17-yl)-2-oxoethyl] acetate"
8032,umls,C0920110,Kaluresis
8033,umls,C0919669,Hyperkaliuria
8034,umls,C0155874,Obstructive chronic bronchitis
8035,umls,C0266294,Unilateral renal agenesis
8036,umls,C1504368,Single functional kidney
8037,umls,C2239195,Anxious mood
8038,umls,C0037116,Silicosis
8039,umls,C0312646,Skin test reaction
8040,umls,C1331016,Low income
8041,umls,C0152172,Angina decubitus
8042,umls,C0003851,Arteriosclerosis obliterans
8043,umls,C0276653,Invasive bronchopulmonary aspergillosis
8044,umls,C0343899,Chronic pulmonary histoplasmosis
8045,umls,C1262117,Keratitis fungal
8046,umls,C0085438,Meningitis fungal
8047,umls,C3203509,Neuropsychiatric syndrome
8048,umls,C0011226,Hepatitis D
8049,umls,C1262160,HBV DNA decreased
8050,umls,C2363765,Hepatitis B DNA decreased
8051,umls,C0085695,Chronic gastritis
8052,umls,C0154947,Chronic angle-closure glaucoma
8053,umls,C0240094,Joint tenderness
8054,umls,C2248397,Inhibition of enzyme activity
8055,umls,C0877008,Enzyme inhibition
8056,umls,C0342543,Central precocious puberty
8057,umls,C1527298,Bacillary dysentery
8058,umls,C0013371,Shigella infection
8059,umls,C0577631,Carotid arteriosclerosis
8060,umls,C0858310,Triglycerides normal
8061,umls,C0853299,Blood triglycerides normal
8062,umls,C0433445,Burns third degree
8063,umls,C0349218,Recurrent depressive disorder
8064,umls,C0520665,Menopausal depression
8065,umls,C0019911,Hookworm infection
8066,umls,C0040954,Trichuriasis
8067,umls,C0278493,Breast cancer recurrent
8068,umls,C0425979,Nulliparous
8069,umls,C0813148,Carcinoma endometrial metastatic
8070,umls,C0278801,Endometrial cancer stage IV
8071,umls,C0234447,Narcosis
8072,umls,C0033252,Proctosigmoiditis
8073,umls,C1112567,Crohn's ileocolitis
8074,umls,C0019337,Heroin addiction
8075,umls,C0008493,Malignant hydatidiform mole
8076,umls,C0205699,Carcinomatosis
8077,umls,C0263361,Psoriasis vulgaris
8078,umls,C0541854,Daytime sleepiness
8079,umls,C1321905,Minimal brain dysfunction
8080,umls,C0241158,Skin scarring
8081,umls,C0152164,Cyclic vomiting syndrome
8082,umls,C0311268,Post vagotomy diarrhea
8083,umls,C0520905,Postoperative vomiting
8084,umls,C1868753,Procedural vomiting
8085,umls,C0585136,Retention gastric
8086,umls,C0017536,Giardiasis
8087,umls,C0023886,Hepatic amoebiasis
8088,umls,C0031055,Pericoronitis
8089,umls,C0040921,Trichomoniasis
8090,umls,C0040928,Urogenital trichomoniasis
8091,umls,C0264515,Pneumonia necrotising
8092,umls,C0269050,Endomyometritis
8093,umls,C0269936,Postpartum sepsis
8094,umls,C0275522,Subclinical infection
8095,umls,C0001624,Adrenal neoplasm
8096,umls,C0020428,Hyperaldosteronism
8097,umls,C0342388,Adrenocorticotropic hormone deficiency
8098,umls,C0037019,Shy-Drager syndrome
8099,umls,C1112176,Autonomic failure syndrome
8100,umls,C0857210,Dead foetus
8101,umls,C1609524,ADHF
8102,umls,C0206686,Adrenocortical carcinoma
8103,umls,C0751967,Relapsing-remitting multiple sclerosis
8104,umls,C2748060,Hypopnea syndrome
8105,umls,C0541791,Atonia
8106,umls,C0948780,Rhinosinusitis
8107,umls,C1306063,Acute left ventricular failure
8108,umls,C0024143,Lupus nephritis
8109,umls,C0238217,Kidney transplant rejection
8110,umls,C1735856,Classical migraine
8111,umls,C0154723,Migraine with aura
8112,umls,C2363890,Intestinal atony
8113,umls,C0036992,Short-bowel syndrome
8114,umls,C0005136,Berry aneurysm
8115,umls,C0684276,Hypsarrhythmia
8116,umls,C2937246,Overwork
8117,umls,C0349071,Chronic anal fissure
8118,umls,C1112259,Intraoperative hypotension
8119,umls,C0232567,Hypergastrinaemia
8120,umls,C0018078,Urethritis gonococcal
8121,umls,C0034184,Pyelocystitis
8122,umls,C0085696,Chronic prostatitis
8123,umls,C0277528,Traveller's diarrhea
8124,umls,C0009254,Coitus interruptus
8125,umls,C0086580,Male contraception
8126,umls,C0237236,Sexual assault
8127,umls,C0282350,Sexual abuse
8128,umls,C0032064,Plague
8129,umls,C0152936,Plague sepsis
8130,umls,C0155804,Acute maxillary sinusitis
8131,umls,C0854211,Keratitis bacterial
8132,umls,C0036346,Childhood schizophrenia
8133,umls,C0333276,Acute hemorrhage
8134,umls,C0850666,Bacterial infection due to helicobacter pylori (H. pylori)
8135,umls,C0278480,Colon cancer stage III
8136,umls,C0234253,Pain at rest
8137,umls,C0206526,Multidrug resistant tuberculosis
8138,umls,C0522054,Electrocardiogram normal
8139,umls,C0392689,Hydraemia
8140,umls,C0877420,Metastatic bone pain
8141,umls,C0236720,Flashback
8142,umls,C0424166,Social fear
8143,umls,C1369037,Estrangement
8144,umls,C0008732,Ascites chylous
8145,umls,C0159075,Chyluria
8146,umls,C0010691,Cystinuria
8147,umls,C0014412,Environmental exposure
8148,umls,C0019202,Hepato-lenticular degeneration
8149,umls,C0152457,Kayser-Fleischer ring
8150,umls,C2004456,Cirrhosis liver postnecrotic
8151,pubchem,4734,4-[(1-amino-1-oxo-3-phenylpropan-2-yl)amino]-3-[[2-[[3-(1H-indol-3-yl)-2-[3-[(2-methylpropan-2-yl)oxycarbonylamino]propanoylamino]propanoyl]amino]-4-methylsulfanylbutanoyl]amino]-4-oxobutanoic acid
8152,umls,C0001075,Achlorhydria
8153,umls,C0024799,Stomal ulcer
8154,umls,C0023281,Leishmaniasis
8155,umls,C0041228,African trypanosomiasis
8156,umls,C0008354,Cholera
8157,umls,C0854110,Insulin resistant diabetes
8158,umls,C0005417,Biliary fistula
8159,umls,C0019088,Haemorrhagic disease of newborn
8160,umls,C0027821,Neurocirculatory asthenia
8161,umls,C0855255,Somatoform disorder cardiovascular
8162,umls,C0039236,Tachycardia paroxysmal
8163,umls,C0242407,Hyperkinetic heart syndrome
