PubchemID,Smiles,DrugbankID
46936712,OC[C@@H](O)[C@@H]1O[C@](O)(C[C@H](O)[C@H]1O)C(O)=O,3-Deoxy-D-Manno-Oct-2-Ulosonic Acid
446236,[H][C@@]1(CCCCC(=O)NC2=CC=C(C=C2)[N+]([O-])=O)SC[C@]2([H])NC(=O)N[C@]12[H],Biotinyl P-Nitroaniline
46936713,CC1(C)S[C@H]2[C@H](NC(=O)CCC[C@H](N)C(O)=O)C(=O)N2[C@@H]1C(O)=O,Isopenicillin N
46936714,OC[C@H]1CN(CC2=CN[C@@H]3[C@H]2N=CNC3=O)C[C@@H]1O,"4'-Deaza-1'-Aza-2'-Deoxy-1'-(9-Methylene)-Immucillin-H, (3r,4r)-N-[9-Deazahypoxanthin-9-Yl)Methyl]-4-Hydroxymethyl-Pyrrolidin-3-Ol"
743,OC(=O)CCCC(O)=O,Glutaric Acid
69672,IC1=CNC(=O)NC1=O,5-Iodouracil
447542,C[C@@H]1CCCC[C@H]1OC1=CC=CC(c2nc3cc(F)c(cc3n2)C(N)=[NH2+])=C1[O-],CRA_11092
657096,CCOCCOCCOCCOCCOCCOCCOCCOCCO,"2-(2-{2-[2-(2-{2-[2-(2-Ethoxy-Ethoxy)-Ethoxy]-Ethoxy}-Ethoxy)-Ethoxy]-Ethoxy}-Ethoxy)-Ethanol, Polyethyleneglycol Peg400"
46936715,NC(=O)[C@@H](CS)NC(=O)CCCCCNC(=O)[C@@H](CC1=CC=C(C=C1)C(F)(F)P(O)(O)=O)NC(=O)[C@@H](CC(O)=O)NC(=O)CC1=CC=C(C=C1)C(F)(F)P(O)(O)=O,N-{1-[5-(1-Carbamoyl-2-Mercapto-Ethylcarbamoyl)-Pentylcarbamoyl]-2-[4-(Difluoro-Phosphono-Methyl)-Phenyl]-Ethyl}-3-{2-[4-(Difluoro-Phosphono-Methyl)-Phenyl]-Acetylamino}-Succinamic Acid
46936716,OC(=O)CCNC(=O)[C@@H]1CCCN1S(=O)(=O)C1=CC=C(C=C1)C(=O)N[C@H](CCC(O)=O)C(O)=O,Sp-876
13017,O=CNC1CCCCC1,Cyclohexylformamide
126,OC1=CC=C(C=O)C=C1,P-Hydroxybenzaldehyde
8078,C1CCCCC1,Cyclohexane
46936717,OC[C@H]1O[C@@H](C[C@@H]1O)N1CCC(=O)NC1=O,Tetrahydrodeoxyuridine
12389,CCCCCCCCCCCCCC,Tetradecane
5288834,C[C@H](O)CC(C)(C)O,"(4r)-2-Methylpentane-2,4-Diol"
46936718,CCCCCCCCOC[C@@H](CO[P@](O)(=O)OCCN)O[P@@](O)(=O)CCCCCCC,1-O-Octyl-2-Heptylphosphonyl-Sn-Glycero-3-Phosphoethanolamine
1102,NCCCCNCCCN,Spermidine
264,CCCC(O)=O,Butanoic Acid
71299817,O[C@H]1OC(=C[C@H](O)[C@@H]1O)C(O)=O,"4,5-Dehydro-L-Iduronic Acid"
4468930,C[N+](CO)(CO)CO,Tris-Hydroxymethyl-Methyl-Ammonium
135460975,NC1=NC2=NN(N=C2C(O)=N1)C1=CC(=CC=C1)C(=O)NCC1=CC(Cl)=CC(Cl)=C1,"3-(5-Amino-7-Hydroxy-[1,2,3]Triazolo[4,5-D]Pyrimidin-2-Yl)-N-(3,5-Dichlorobenzyl)-Benzamide"
447341,[H][C@](CO)(CCC1=CC=CC2=C1C=CC=C2)N1C=NC(=C1)C(N)=O,FR230513
5289258,[H][C@](O)(CC(O)=O)C(=O)N[C@]([H])(CCC1=CC=CC=C1)C(=O)NCCC(C)C,WRR-99
46936719,CC1=[O][Fe]2345ON1CCC[C@H]1NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@@H](CCCN(O2)C(C)=[O]3)NC(=O)[C@@H](CCCN(O4)C(C)=[O]5)NC1=O,Ferricrocin-Iron
6468,C1CCC(CC1)(C2=CC=CC=C2)N3CCCCC3,Phencyclidine
17754202,C[C@@H](O)[C@@H](NCC1=C(O)C(C)=NC=C1COP(O)(O)=O)C(O)=O,N-Pyridoxyl-Threonine-5-Monophosphate
447336,[H][C@](NCC1=CC=CC=C1)(C1=CC=CC=C1)P(O)(O)=O,Alpha-Benzyl-Aminobenzyl-Phosphonic Acid
79088,CC(=O)C(N)=O,Pyruvamide
3034794,O[C@H](COP(O)(O)=O)[C@H](O)[C@H](O)[C@@H](O)C=O,Glucose-6-Phosphate
17754185,NCCC[C@@H](NC(=O)CCC(O)=O)C(O)=O,N~2~-Succinylornithine
4641,CCCCC1C(=O)N(N(C1=O)C1=CC=C(O)C=C1)C1=CC=CC=C1,Oxyphenbutazone
46936721,O[C@H]1[C@H](O)[C@@H]([O-])O[C@@H](F)[C@@H]1O,5(R)-5-Fluoro-Beta-D-Xylopyranosyl-Enzyme Intermediate
880,CC(=O)C=O,Pyruvoyl Group
8333,OC(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,Diphenylacetic Acid
10132,OC(=O)C(=O)C(O)=O,Alpha-Ketomalonic Acid
439283,N[C@@H](CCC[C@H](N)C(O)=O)C(O)=O,"2,6-Diaminopimelic Acid"
46936723,CC(=O)N[C@@H](CC1=CC=C(C=C1)C(F)(F)P(O)(O)=O)C(=O)N[C@@H]1CCCCN(CC2=CC=C(C=C2)C2=CC=CC=C2)C1=O,RU82209
135451578,NC1=NC2=NC=C(COP(O)(O)=O)N=C2C(=O)N1,Pterin-6-Yl-Methyl-Monophosphate
136254597,C[N+]1=CN([C@@H]2O[C@@H](COP(O)(O)=O)[C@H](O)[C@H]2O)C2=C1C(=O)NC(N)=N2,N7-Methyl-Guanosine-5'-Monophosphate
9257,c1ncnn1,"1,2,4-Triazole"
447514,NC(=[NH2+])C1=CC=C2NC(=NC2=C1)C1=CC(OC(F)(F)F)=CC=C1[O-],CRA_9785
5496599,[H][C@@](CC)(CNC(=O)C1=CC=C(C=C1)S(N)(=O)=O)C1=CC2=C(NC=C2)C=C1,N-[2-(1h-Indol-5-Yl)-Butyl]-4-Sulfamoyl-Benzamide
46936725,N[C@@H](CCC(=O)N[C@H](CSCC1=CC=CC=C1I)C(=O)NCC(O)=O)C(O)=O,Gamma-Glutamyl[S-(2-Iodobenzyl)Cysteinyl]Glycine
4369171,COC1=CC=CC(=C1)N1C(CN2CCOCC2)=CC2=C(SC(=C2)S(N)(=O)=O)S1(=O)=O,"Al-6629, [2h-Thieno[3,2-E]-1,2-Thiazine-6-Sulfonamide,2-(3-Methoxyphenyl)-3-(4-Morpholinyl)-, 1,1-Dioxide]"
2969,CCCCCCCCCC(O)=O,Decanoic Acid
114829,OC1=CC=C(C=C1)[C@@H]1CC(=O)C2=CC=C(O)C=C2O1,5-deoxyflavanone
46936726,N[C@@H](CCC(=O)N[C@H](CSCC1=CC=CC=C1)C(=O)NCC(O)=O)C(O)=O,S-Benzyl-Glutathione
11988288,O[C@H]([C@@H](O)[C@@H](O)C([O-])=O)[C@@H](O)C([O-])=O,Glucarate
5803,OC(=O)CC1=CC(I)=C(OC2=CC=C(O)C(I)=C2)C(I)=C1,"[4-(4-Hydroxy-3-Iodo-Phenoxy)-3,5-Diiodo-Phenyl]-Acetic Acid"
17753763,OC(=O)[C@@H](CC1=CC=CC=C1)N(CC1=CC=CC(=C1)C(F)(F)F)C(=O)C1=CC=C(Cl)C=C1Cl,"(2s)-2-[(2,4-Dichloro-Benzoyl)-(3-Trifluoromethyl-Benzyl)-Amino]-3-Phenyl-Propionic Acid"
2354,NC(=N)C1=CC=C(N\N=N\C2=CC=C(C=C2)C(N)=N)C=C1,Diminazene
136067613,NC1=NC2=C(N=CN2[C@H]2O[C@H](CO)C[C@@H]2O)C(=O)N1,3-Deoxyguanosine
67874,OC1=CC=C(C=C1)C(F)(F)F,"Alpha,Alpha,Alpha-Trifluoro-P-Cresol"
46936727,CO\C=C\[C@@H](N)C(O)=O,L-2-Amino-4-Methoxy-Cis-but-3-Enoic Acid
46936728,C[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@@H](O)C(C)(C)CO[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,3-Hydroxybutyryl-Coenzyme A
46936729,CC(C)(CO[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)[C@@H](O)C(=O)NCCC(=O)NCCSCC(=O)C1=CC=C(O)C=C1,4-Hydroxyphenacyl Coenzyme A
46936732,NC[C@@H]1O[C@H](O[C@H]2[C@H](N)C[C@H](N)[C@@H](O)[C@@H]2O[C@@H]2O[C@@H](CO)[C@H](O)[C@H]2O)[C@@H](N)[C@H](O)[C@H]1O,Ribostamycin
46936733,CO[C@H](C[C@H]1OC(=O)C[C@@H](C[C@@H](C)C[C@H](O)[C@@H](C)[C@H](OC)C2=COC(=N2)C2=COC(=N2)C2=COC(\C=C\C[C@H](OC)[C@H]1C)=N2)O[C@@H](N)O)[C@H](C)CCC(=O)[C@H](C)[C@@H](OC)[C@H](C)\C=C\N(C)CO,Kabiramide C
46936734,C[C@@H]1O[C@H](O[C@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@H](O)[C@@H](O)[C@H](N[C@H]4[C@H](C)O[C@H](O[C@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](C)O[C@@H](O)[C@H](O)[C@H]6O)[C@@H](O)[C@@H]5O)[C@@H](O)[C@@H]4O)C=C3CO)[C@@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@H]1O,Modified Acarbose Hexasaccharide
44611450,CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@@H]1O,2-(Acetylamino)-2-Deoxy-4-O-Beta-D-Galactopyranosyl-Alpha-D-Glucopyranose
7000965,C[C@H](CCC(O)=O)[C@@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3C[C@@H](O)[C@]12C,Deoxycholic Acid
46936735,CC[C@H]1\C=C(C)\[C@H](O)[C@H](C)C[C@@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@H]2OC)C(=O)C(=O)N2CCCC[C@@H]2C(=O)O[C@H]([C@@H](C)[C@H](O)CC1=O)C(\C)=C\[C@@H]1CC[C@@H](OC2=CC=C3N(C)C=CC3=C2)[C@@H](C1)OC,"L-709,587"
446505,OCCC1CCN(CC1)[C@@]1(C(=O)NC(O)=NC1=O)C1=CC=CC=C1,"2-Hydroxy-5-[4-(2-Hydroxy-Ethyl)-Piperidin-1-Yl]-5-Phenyl-1h-Pyrimidine-4,6-Dione"
447874,OC1=CC=C(C=C1)C1=CC2=C(C=CC3=C2C=NC=C3)N=C1,"9-(4-Hydroxyphenyl)-2,7-Phenanthroline"
444640,C[C@H](N)[C@@H](CCCCCC(O)=O)NC(O)=O,7-(Carboxyamino)-8-Amino-Nonanoic Acid
136254598,NC1=NC(=O)C2=C(NC[C@@H](CCC3=CC=C(C=C3)C(=O)N[C@H](CCC(O)=O)C(O)=O)C2)N1,"5,10-Dideazatetrahydrofolic Acid"
4469805,COC1=CC(=O)C2=C(C(COC3=CC=CC=C3)=C(C)N2C)C1=O,"5-Methoxy-1,2-Dimethyl-3-(Phenoxymethyl)Indole-4,7-Dione"
9238,C1C2CC3CC1CC(C2)C3,Adamantane
447534,CCC1=CC=C(NC(=O)P(O)(O)=O)C=C1,ISO24
3253681,CC1=C(O)C(C=O)=C(COP(O)(O)=O)C=[N+]1[O-],Pyridoxal-5'-Phosphate-N-Oxide
444808,SCC1=CC=CC=C1I,2-Iodobenzylthio Group
17754209,N[C@@H](CC1=CC(=N)C(O)=CC1=O)C(O)=O,"3-(4-Hydroxy-3-Imino-6-Oxo-Cyclohexa-1,4-Dienyl)-Alanine"
46936737,CNC(=O)NC(=N)NCCC[C@H]1NC(=O)[C@@H](C)NC(=O)C[C@@H](NC(=O)C[C@@H](NC(=O)[C@@H](CC2=CC=CC=C2)N(C)C1=O)C(O)=O)C(O)=O,Argifin
446876,CCCCCCCCCCCCCCCCCCOC[C@@H](O)CO[P@@](O)(=O)OCC[N+](C)(C)C,Lpc-Ether
46936738,OC[C@@H]1O[C@H](OCCCNC(=O)C2=CC(=CC(CN=[N+]=[N-])=C2)C(=O)NCCCO[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@H]1O,"1,3-Di(N-Propyloxy-a-Mannopyranosyl)-Carbomyl 5-Methyazido-Benzene"
11668,CCS(O)(=O)=O,Ethanesulfonic Acid
69020,NCC(N)=O,Glycinamid
448503,NC(=[NH2+])NCCCO,Guanidine-3-Propanol
136254599,NC1=NC2=C(N=CN2[C@@H]2O[C@@H](CO[P@@](O)(=O)O[C@@H]3[C@@H](O)[C@H](CO)O[C@H]3N3C=CC(N)=NC3=O)[C@H](O)[C@H]2O)C(=O)N1,Cytidyl-2'-5'-Phospho-Guanosine
5288371,NCCCCCCCNC(N)N,1-Guanidinium-7-Aminoheptane
14463,N[C@@H]([C@@H](O)C(O)=O)C(O)=O,Beta-Hydroxyaspartic Acid
46936740,O[C@@H]1C[C@@H](O[C@H]1CO[P@@](O)(=O)NP(O)(O)=O)N1C=CC(=O)NC1=O,"2'-deoxyuridine 5'-alpha,beta-imido-diphosphate"
46936741,CC(C)C[C@@H](NC(=O)C1=CC2=C(O1)C=CC=C2)C(=O)N[C@@H]1CCCN(CC1=O)S(=O)(=O)C1=CC=CC=N1,Benzofuran-2-Carboxylic Acid {(S)-3-Methyl-1-[3-Oxo-1-(Pyridin-2-Ylsulfonyl)Azepan-4-Ylcarbamoyl]Butyl}Amide
1506,NC(=[NH2+])C1=CC=C2NC(=NC2=C1)C1=CC=CC=C1[O-],CRA_1144
86,NC1=C(O)C=CC=C1C(O)=O,3-Hydroxyanthranilic Acid
445375,ONC(=O)CP(O)(O)=O,Phosphonoacetohydroxamic Acid
46936742,CC(C)CCC[C@H](C)CCC[C@H](C)CCC[C@@H](C)CCOC[C@H](CO)OCC[C@H](C)CCC[C@@H](C)CCC[C@H](C)CCCC(C)C,"1,2-Di-1-(3,7,11,15-Tetramethyl-Hexadecane)-Sn-Glycerol"
503535,CC(C)N(C(=O)C1=CC=C(C)C=C1)C1=C(SC(=C1)C1=CC=CC=C1)C(O)=O,3-[Isopropyl(4-Methylbenzoyl)Amino]-5-Phenylthiophene-2-Carboxylic Acid
46936743,CCCC[C@@H](CNNC[C@@H](CCCC)C(=O)N[C@@H](CCCCN)C(=O)NC1=CC=CC=C1)C(=O)N[C@H](CCCCN)C(=O)NC1=CC=CC=C1,2-{N'-[2-(5-Amino-1-Phenylcarbamoyl-Pentylcarbamoyl)-Hexyl]-Hydrazinomethyl}-Hexanoic Acid(5-Amino-1-Phenylcarbamoyl-Pentyl)-Amide
405389,OP(O)(=O)C(NC1=CC=C(Cl)C=N1)P(O)(O)=O,"[{(5-Chloro-2-Pyridinyl)Amino} Methylene]-1,1-Bisphosphonate"
6954,OC1=C(C=C(C=C1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,"2,4,6-Trinitrophenol"
441476,O[C@@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)C(O)=O,L-Glucuronic Acid
448672,CCN(C)CC1=CN=C(C)N=C1N,"5-{[Ethyl(Methyl)Amino]Methyl}-2-Methyl-5,6-Dihydropyrimidin-4-Amine"
17754128,[H][C@](N)(CSSCCC)C=O,"S,S-Propylthiocysteine"
46936744,CCC(CC)[C@@H](NC(C)=O)[C@@H]1[C@@H](O)[C@@H](C[C@H]1NC(N)=N)C(O)=O,Bcx-1812
46936745,COC(=O)[C@H]1CCCC[C@@H]1S(=O)(=O)NC(=O)N(C)C1=NC(C)=NC(OC)=N1,Tribenuron Methyl
46936746,COC(=O)N[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,1-Deoxy-1-Methoxycarbamido-Beta-D-Glucopyranose
46936747,CC1(C)S[C@H](N[C@H]1C(O)=O)[C@@H](NC(=O)[C@@H](N)C1=CC=C(O)C=C1)C=O,"2-{1-[2-Amino-2-(4-Hydroxy-Phenyl)-Acetylamino]-2-Oxo-Ethyl}-5,5-Dimethyl-Thiazolidine-4-Carboxylic Acid"
8007,CCCCN,Butylamine
134497,[H][C@](N)(CC1=CC=C(I)C=C1)C(O)=O,Iodo-Phenylalanine
72886,N[C@@H](CS(O)(=O)=O)C(O)=O,Cysteinesulfonic Acid
444861,CCC[C@H](NCC1=C(O)C(C)=NC=C1COP(O)(O)=O)C(O)=O,Vitamin B6 Complexed with 2-Amino-Pentanoic Acid
445940,CC(C)C(=O)COC1=NC(N)=NC2=C1NC=N2,"1-[(2-Amino-6,9-Dihydro-1h-Purin-6-Yl)Oxy]-3-Methyl-2-Butanol"
46936748,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H](CO[P@](O)(=O)O[P@@](O)(=O)O[P@](O)(=O)O[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]2O[C@H]([C@H](O)[C@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@H]1O,P1-(Adenosine-5'-P5-(Uridine-5')Pentaphosphate
46936750,CC1=CN([C@H]2C[C@@H](N=[N+]=[N-])[C@H](COP(O)(O)=O)O2)C(=O)NC1=O,3'-Azido-3'-Deoxythymidine-5'-Monophosphate
445302,CC(=O)ONC(=O)C1=C(O)C=CC=C1,Acetic Acid Salicyloyl-Amino-Ester
46936751,O[C@@H]1[C@@H](O)[C@@H](O[C@H]1COP(O)(O)=O)N1C(=O)CC(=O)NC1=O,1-(5'-Phospho-Beta-D-Ribofuranosyl)Barbituric Acid
82068,OCCC1=CC=C(F)C=C1,4-Fluorophenethyl Alcohol
444766,OC(=O)C(=O)NC1=C(C(O)=O)C2=C(CNCC2)S1,"2-(Oxalyl-Amino)-4,5,6,7-Tetrahydro-Thieno[2,3-C]Pyridine-3-Carboxylic Acid"
46936752,C[C@@]12[C@H](CC[C@@]1(O)[C@@H]1CC[C@H]3C[C@@H](O)CC[C@]3(C)[C@H]1C[C@H]2O)C1=CC(=O)OC1,"4-(3,12,14-Trihydroxy-10,13-Dimethyl-Hexadecahydro-Cyclopenta[a]Phenanthren-17-Yl)-5h-Furan-2-One"
1933,C(NC1=C2C=CC=CC2=NC2=C1CCCC2)C1=CC=CC=C1,9-N-Phenylmethylamino-Tacrine
146719,N[C@@H](CC1=CC=CS1)C(O)=O,Beta(2-Thienyl)Alanine
6860,C[Hg+],Methyl Mercury Ion
46936753,CC[C@](C)(O)[C@H](O)C(O)=O,"2,3-Dihydroxy-Valerianic Acid"
46936754,C[As](C)(=O)SC[C@@H](N)C(O)=O,Cystein-S-Yl Cacodylate
4359,CCCCCCCCCCNC(=O)NC1CCCCC1,N-Cyclohexyl-N'-Decylurea
5496989,C[C@H](NC1=NC=NC2=C1C=C(F)C(F)=C2)C(C1=CC=CC=C1)C1=CC=CC=C1,"(6,7-Difluoro-Quinazolin-4-Yl)-(1-Methyl-2,2-Diphenyl-Ethyl)-Amine"
17754204,N[C@@H](Cc1c(O)nc2ccccc12)C(O)=O,2-Hydroxy-Tryptophan
44,OC(C([O-])=O)C([O-])=O,Tartronate
3022,OC(=O)C1=CC=CC2=C1OC1=C2C=CC=C1C(O)=O,"Dibenzofuran-4,6-Dicarboxylic Acid"
5289415,[H][C@@](CC(C)C)(CN(O)C=O)C(O)=O,2-{[Formyl(Hydroxy)Amino]Methyl}-4-Methylpentanoic Acid
6101904,O[C@@H]1[C@@H](O)[C@@H](O[C@H]1COP(O)(O)=O)N1C=CC(=O)NC1=O,Uridine-5'-Monophosphate
46936755,N[C@@H](CCC(=O)N[C@H](CSCC1=CC=C(C=C1)[N+]([O-])=O)C(=O)NCC(O)=O)C(O)=O,S-(P-Nitrobenzyl)Glutathione
46936756,C[C@@](O)(CO)[C@@H](O)CO[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1O)N1C=CC(N)=NC1=O,4-Diphosphocytidyl-2-C-Methyl-D-Erythritol
68152,OCCC(O)=O,3-Hydroxy-Propanoic Acid
6540623,CCCCCCCC\C=C\CCCCCCCC(=O)OC[C@@H](CO[P@](=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C\CCCCCCCC,"(Z,Z)-4-Hydroxy-N,N,N-Trimethyl-10-Oxo-7-[(1-Oxo-9-Octadecenyl)Oxy]-3,5,9-Trioxa-4-Phosphaheptacos-18-En-1-Aminium-4-Oxide"
5289294,[H][C@](O)(CC(O)=O)C(=O)N[C@@]([H])(CCC1=CC=CC=C1)C(=O)NCCC(C)C,WRR-112
17754154,[H][C@](N)(COS(=O)(=O)CCCCCCCCCCCCCCCC)C(O)=O,1-Hexadecanosulfonyl-O-L-Serine
129236,NCCNS(=O)(=O)C1=CC=C(Cl)C2=C1C=NC=C2,N-(2-Aminoethyl)-5-Chloroisoquinoline-8-Sulfonamide
676454,NC(=S)NC1=CC=CC=C1,N-Phenylthiourea
54369,COC1=CC(CC2=C(C)C3=C(N=C2)N=C(N)N=C3N)=C(OC)C=C1,"6-(2,5-Dimethoxy-Benzyl)-5-Methyl-Pyrido[2,3-D]Pyrimidine-2,4-Diamine"
46936757,C[C@@H](CCC=C(C)C)[C@@H]1CC[C@]2(C)C3=C(CC[C@]12C)[C@]1(C)CC[C@@H](O)C(C)(C)[C@H]1CC3,Lanosterol
1758,NCCCCNC(=O)C1=CC=C(C=C1)S(N)(=O)=O,4-Sulfonamide-[1-(4-Aminobutane)]Benzamide
46936758,CCCCC[C@@H](SCC=O)C\C=C\C(=O)SCCNC(=O)CCN[C@@H](O)C(=O)C(C)(C)CO[P@@](=O)(O)O[P@](=O)(O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1OP(O)(O)=O)[n+]1cnc2c(N)ncnc12,5-Mercaptoethanol-2-Decenoyl-Coenzyme A
46936759,CC(C)(CO[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC(O)=O,Succinyl-Coenzyme A
90624,C[C@@H](O)[C@@H](N)C(O)=O,D-Threonine
46936760,CC(C)[C@@H](NC(=O)C1=CC=C(C=C1)C(=O)NCC(O)=O)C(=O)N1CCC[C@@H]1C(=O)N[C@H](C(C)C)C(=O)C(F)(F)F,"2-[4-[[(S)-1-[[(S)-2-[[(Rs)-3,3,3-Trifluoro-1-Isopropyl-2-Oxopropyl]Aminocarbonyl]Pyrrolidin-1-Yl-]Carbonyl]-2-Methylpropyl]Aminocarbonyl]Benzoylamino]Acetic Acid"
7966,OC1CCCCC1,Cyclohexanol
79034,OCCCCCCCCCCCC(O)=O,12-Hydroxydodecanoic Acid
135509070,CNC1=C(C(=O)NC(N)=N1)[N+]([O-])=O,6-Methylamino-5-Nitroisocytosine
46936761,N[C@@H](CCC(=O)N[C@H](CS[C@H](CO)COC1=CC=C(C=C1)[N+]([O-])=O)C(=O)NCC(O)=O)C(O)=O,1-Hydroxy-2-S-Glutathionyl-3-Para-Nitrophenoxy-Propane
347590,CCS\C(N)=N\C1=CC=CC=C1,S-Ethyl-N-Phenyl-Isothiourea
46936762,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H](CO[P@](O)(=O)OS(O)(=O)=O)[C@H](O)[C@H]1O,Adenosine-5'-Phosphosulfate
8761,OCCN(CCO)CC(O)=O,Bicine
46936763,CCCC(=[NH2+])NCCC[C@@H](N)C(O)=O,N5-(1-Imino-3-Butenyl)-L-Ornithine
129891,CCC(=O)CCC(C)(C)O,6-Hydroxy-6-Methyl-Heptan-3-One
46936765,CC(=O)N[C@@H](CC1=CC=C(CC(O)=O)C(=C1)C(O)=O)C(=O)N[C@@H]1CCCCN(CC2=CC=C(C=C2)C2=CC=CC=C2)C1=O,RU85053
444695,[H][C@@](CCC(O)=O)(NC(=O)C1=CC2=C(C=C1)C=C(C=C2)C(F)(F)P(O)(O)=O)C(N)=O,4-Carbamoyl-4-{[6-(Difluoro-Phosphono-Methyl)-Naphthalene-2-Carbonyl]-Amino}-Butyric Acid
12391,CCCCCCCCCCCCCCC,Pentadecane
46936766,O[C@H]1[C@H](CF)O[C@H]([C@@H]1O)N1C=N[C@@H]2C1=NC=NC2=N,5'-Fluoro-5'-Deoxyadenosine
46936767,O[C@H]1CO[C@@H](O[C@@H]2CCNC(=O)[C@@H]2O)[C@H](O)[C@H]1O,"3-Hydroxy-4-(3,4,5-Trihydroxy-Tetrahydro-Pyran-2-Yloxy)-Piperidin-2-One"
46936768,O[C@H]1[C@H](COP(O)(O)=O)O[C@H]([C@@H]1O)N1N=CC(=O)NC1=O,6-Aza-Ump
6604901,CCNC(=O)[C@@H]1O[C@H]([C@H](O)[C@H]1O)N1C=NC2=C1N=CN=C2N,N-Ethyl-5'-Carboxamido Adenosine
148140,CC1=CC=CC2=C1CCNC2=O,"3,4-Dihydro-5-Methyl-Isoquinolinone"
46936769,C[C@@H]1O[C@H](O[P@](O)(=O)O[P@@](O)(=O)OC[C@H]2O[C@@H](C[C@@H]2O)N2C=C(C)C(=O)NC2=O)[C@@H](O)[C@H](O)[C@H]1O,2'-Deoxy-Thymidine-Beta-L-Rhamnose
46936770,C[C@@H](O)[C@@H](N)C1=NC=CS1,"(1s,2s)-1-Amino-1-(1,3-Thiazol-2-Yl)Propan-2-Ol"
136254600,NC1=NC2=C(N=CN2[C@@H]2O[C@@H](CO[P@@](O)(=O)O[P@@](O)(=O)CP(O)(O)=O)[C@H](O)[C@H]2O)C(=O)N1,Phosphomethylphosphonic Acid-Guanylate Ester
5748376,O[C@H]1[C@H](COP(O)(O)=O)O[C@H]([C@@H]1O)N1C=NC2=C1N=CN=C2,Purine Riboside-5'-Monophosphate
440776,Cc1c2Cc3nc(Cc4nc(Cc5nc(Cc(n2)c1CCC(O)=O)c(C)c5CCC(O)=O)c(C)c4CCC(O)=O)c(C)c3CCC(O)=O,Coproporphyrin I
6318,OC(=O)C1=CC=C(Cl)C=C1,4-Chlorobenzoic Acid
162636,Nc1nc2ccc(O)cc2n1,2-Amino-5-Hydroxy-Benzimidazole
447936,CN1C=NC2=C1[N+](C)=CN=C2N,"3,9-Dimethyladenine"
46936772,O[C@H]1O[C@H](CO[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]2O[C@H]([C@H](OP(O)(O)=O)[C@H]2O)N2C=NC3=C2N=CN2C=CN=C32)[C@@H](O)[C@@H]1O,Etheno-Nadp
11,ClCCCl,Ethylene Dichloride
46936773,ONC(=O)[C@H](O)[C@@H](O)[C@@H](O)C([O-])=O,Xylarohydroxamate
46936775,CC1=NC=NC2=C1N=CN2[C@H]1C[C@@H](O)[C@H](CO)O1,9-(2-Deoxy-Beta-D-Ribofuranosyl)-6-Methylpurine
46936776,C[C@H](CC1CC1)C=O,2-Cyclopropylmethylenepropanal
46936777,OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)N\C=C\S,Pantothenoylaminoethenethiol
6950479,CC[C@@H](C)C(O)=O,2-Methylbutanoic Acid
46936779,OC1=CC=C(C=C1)[C@H]1SC2=CC(O)=CC=C2O[C@@H]1C1=CC=C(OCCN2CCCCC2)C=C1,Compound 4-D
445459,[H][C@@](CC1=CC=CC=C1)(NC(=O)C1=CC2=C(N1)C=CC(Cl)=C2)C(=O)N1CC(C1)C(O)=O,"Cp403700, (S)-1-{2-[(5-Chloro-1h-Indole-2-Carbonyl)-Amino]-3-Phenyl-Propionyl}-Azetidine-3-Carboxylate"
